currency,T_days,wknd_frac,moneyness,eff_time_frac,vol_weekday,vol_weekend,vol_cut_pct,vol_cut_points,elasticity,prem_weekday_pct_fwd,prem_weekend_pct_fwd,price_cut_pct,price_cut_firstorder_pct,price_gap_pct
ETH,3.0,0.6666666666666666,1 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,2.903514911102677,0.6531848908157195,0.43034925808145275,-34.11524606087903,-36.62946912264176,5.838028510229054
ETH,3.0,0.6666666666666666,2 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,6.357864744329209,0.06912065113736827,0.02692286493588096,-61.0494627974854,-80.20802973933957,14.179701215446961
ETH,3.0,1.0,at the money,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,0.9995247206112187,3.0124042737286194,2.4202841782053675,-19.65606345360652,-19.653488287288955,3.114004647305535
ETH,3.0,1.0,1 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,2.903514911102677,0.6531848908157195,0.3221654075445668,-50.677761829084,-57.091330630051864,11.85671309139118
ETH,3.0,1.0,2 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,6.357864744329209,0.06912065113736827,0.013542028685580975,-80.40812917304851,-125.01363668967672,31.36415514325932
ETH,7.0,0.0,at the money,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,0.9988912959109388,4.600065945588083,4.600065945588083,0.0,0.0,0.0
ETH,7.0,0.0,1 sd out,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,2.9025066707875755,1.0172183970216075,1.0172183970216075,0.0,0.0,0.0
ETH,7.0,0.0,2 sd out,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,6.356572819348155,0.10979310575254496,0.10979310575254496,0.0,0.0,0.0
ETH,7.0,0.2857142857142857,at the money,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,0.9988912959109388,4.600065945588083,4.361067260060075,-5.195549115056297,-5.1951073413346585,0.6155214660017228
ETH,7.0,0.2857142857142857,1 sd out,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,2.9025066707875755,1.0172183970216075,0.8677860532178533,-14.690291115584298,-15.09557023412664,1.8960646525453484
ETH,7.0,0.2857142857142857,2 sd out,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,6.356572819348155,0.10979310575254496,0.07719629266912595,-29.689307775742037,-33.05973157910898,4.310810586012392
ETH,7.0,0.5,at the money,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,0.9988912959109388,4.600065945588083,4.1728069055412265,-9.288106846742927,-9.286714726110525,1.1867796306103573
ETH,7.0,0.5,1 sd out,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,2.9025066707875755,1.0172183970216075,0.7562745212002064,-25.652689391524852,-26.984669455604404,3.849246629878156
ETH,7.0,0.5,2 sd out,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,6.356572819348155,0.10979310575254496,0.056520130785087455,-48.521238744740266,-59.097199716011616,9.056788098228363
ETH,7.0,0.6666666666666666,at the money,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,0.9988912959109388,4.600065945588083,4.020268661399879,-12.60410809423912,-12.601573954565943,1.7183854370096174
ETH,7.0,0.6666666666666666,1 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,2.9025066707875755,1.0172183970216075,0.6702734786764919,-34.10722017621413,-36.61674960556644,5.836593919142685
ETH,7.0,0.6666666666666666,2 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,6.356572819348155,0.10979310575254496,0.04277168769301256,-61.04337572031828,-80.19173138109063,14.17771458518693
ETH,7.0,1.0,at the money,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,0.9988912959109388,4.600065945588083,3.696289196897112,-19.647038963817074,-19.641033362792225,3.112750163427691
ETH,7.0,1.0,1 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,2.9025066707875755,1.0172183970216075,0.5018077585217342,-50.66863124074279,-57.07150576848016,11.85436475014403
ETH,7.0,1.0,2 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,6.356572819348155,0.10979310575254496,0.02151563262592646,-80.40347572058026,-124.98823378371591,31.36061898315703
ETH,30.0,0.0,at the money,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,0.9952553351804981,9.505723972827257,9.505723972827257,0.0,0.0,0.0
ETH,30.0,0.0,1 sd out,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,2.8967134883673604,2.232185585713242,2.232185585713242,0.0,0.0,0.0
ETH,30.0,0.0,2 sd out,1.0,0.8330905526339868,0.8330905526339868,0.0,0.0,6.349146612704705,0.2560602297260094,0.2560602297260094,0.0,0.0,0.0
ETH,30.0,0.2857142857142857,at the money,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,0.9952553351804981,9.505723972827257,9.013509606082803,-5.1780839434374615,-5.176197169266045,0.6135138861947942
ETH,30.0,0.2857142857142857,1 sd out,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,2.8967134883673604,2.232185585713242,1.9048349155543598,-14.665029299267928,-15.06544062478461,1.8927635401625231
ETH,30.0,0.2857142857142857,2 sd out,0.8986874371676944,0.8330905526339868,0.7897625662584677,-5.2008735711296605,-4.332798637551905,6.349146612704705,0.2560602297260094,0.18010610376699848,-29.662601662227527,-33.0211088172433,4.306473706854197
ETH,30.0,0.5,at the money,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,0.9952553351804981,9.505723972827257,8.625602529281263,-9.258857568996115,-9.252911117852882,1.1832457810851738
ETH,30.0,0.5,1 sd out,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,2.8967134883673604,2.232185585713242,1.6604362543791773,-25.613879732646684,-26.93081010903377,3.84326299502622
ETH,30.0,0.5,2 sd out,0.8227030150434651,0.8330905526339868,0.7556379375696605,-9.297022372831377,-7.745261506432632,6.349146612704705,0.2560602297260094,0.13190492787732017,-48.48675719050098,-59.028158106702186,9.048720175120994
ETH,30.0,0.6666666666666666,at the money,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,0.9952553351804981,9.505723972827257,8.311184313010965,-12.566530053165458,-12.555704270619241,1.7136482182430912
ETH,30.0,0.6666666666666666,1 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,2.8967134883673604,2.232185585713242,1.4718790614267452,-34.061080277227894,-36.54366536006397,5.828349335128125
ETH,30.0,0.6666666666666666,2 sd out,0.7636040200579535,0.8330905526339868,0.7279915067934329,-12.615560878497734,-10.509904584055384,6.349146612704705,0.2560602297260094,0.09984206902297448,-61.008365442064985,-80.09804561908388,14.166294274017499
ETH,30.0,1.0,at the money,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,0.9952553351804981,9.505723972827257,7.643058200167796,-19.595201564699483,-19.569540071875856,3.1055449054536277
ETH,30.0,1.0,1 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,2.8967134883673604,2.232185585713242,1.102339711420329,-50.61612625421097,-56.95759538638154,11.84086764709804
ETH,30.0,1.0,2 sd out,0.6454060300869302,0.8330905526339868,0.6692813433086705,-19.66283362683683,-16.38092093253163,6.349146612704705,0.2560602297260094,0.05024745962180846,-80.3767029047914,-124.84221351800721,31.34029059932835
SOL,1.0,0.0,at the money,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,0.9998155300531261,1.8768927890888298,1.8768927890888298,0.0,0.0,0.0
SOL,1.0,0.0,1 sd out,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,2.9039777020737905,0.40126920800105104,0.40126920800105104,0.0,0.0,0.0
SOL,1.0,0.0,2 sd out,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,6.358457696917702,0.04186514618022864,0.04186514618022864,0.0,0.0,0.0
SOL,1.0,0.2857142857142857,at the money,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,0.9998155300531261,1.8768927890888298,1.7545136267145656,-6.520306491969386,-6.520191382775358,-1.5716902188324111
SOL,1.0,0.2857142857142857,1 sd out,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,2.9039777020737905,0.40126920800105104,0.32786476172117773,-18.293067301511222,-18.937983877713133,-4.744870831910919
SOL,1.0,0.2857142857142857,2 sd out,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,6.358457696917702,0.04186514618022864,0.026713499813526068,-36.19155251835269,-41.46601031590449,-10.359112545535055
SOL,1.0,0.5,at the money,0.7791936988828754,0.8989093356048985,0.7934847907177617,-11.72805095145597,-10.542454488713682,0.9998155300531261,1.8768927890888298,1.656803588978395,-11.726253166398548,-11.72588747852002,-3.016606255797283
SOL,1.0,0.5,1 sd out,0.7791936988828754,0.8989093356048985,0.7934847907177617,-11.72805095145597,-10.542454488713682,2.9039777020737905,0.40126920800105104,0.273278455710102,-31.896479903988496,-34.05799845181344,-9.38934775103155
SOL,1.0,0.5,2 sd out,0.7791936988828754,0.8989093356048985,0.7934847907177617,-11.72805095145597,-10.542454488713682,6.358457696917702,0.04186514618022864,0.017611683371360383,-57.93234951206805,-74.57231584212819,-20.300457736832445
SOL,1.0,0.6666666666666666,at the money,0.7055915985105005,0.8989093356048985,0.7550793465510761,-16.000500090149316,-14.382998905382237,0.9998155300531261,1.8768927890888298,1.576623369377611,-15.99821904888823,-15.997548478747731,-4.349903256494825
SOL,1.0,0.6666666666666666,1 sd out,0.7055915985105005,0.8989093356048985,0.7550793465510761,-16.000500090149316,-14.382998905382237,2.9039777020737905,0.40126920800105104,0.23144645109975243,-42.32140256843575,-46.46509548382329,-13.871898921815074
SOL,1.0,0.6666666666666666,2 sd out,0.7055915985105005,0.8989093356048985,0.7550793465510761,-16.000500090149316,-14.382998905382237,6.358457696917702,0.04186514618022864,0.011931414198012961,-71.50036417728376,-101.7385029527423,-29.558890598982845
SOL,1.0,1.0,at the money,0.5583873977657506,0.8989093356048985,0.6717129093319407,-25.274676463346736,-22.719642627295777,0.9998155300531261,1.8768927890888298,1.4025713385634964,-25.271632630417905,-25.270014045122284,-7.798741501285211
SOL,1.0,1.0,1 sd out,0.5583873977657506,0.8989093356048985,0.6717129093319407,-25.274676463346736,-22.719642627295777,2.9039777020737905,0.40126920800105104,0.15098711738140008,-62.37261310591153,-73.39709687668817,-26.067464031418996
SOL,1.0,1.0,2 sd out,0.5583873977657506,0.8989093356048985,0.6717129093319407,-25.274676463346736,-22.719642627295777,6.358457696917702,0.04186514618022864,0.004217755610448019,-89.92537708505624,-160.70796109547172,-52.33151247438022
SOL,3.0,0.0,at the money,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,0.9994466718328014,3.250274082121246,3.250274082121246,0.0,0.0,0.0
SOL,3.0,0.0,1 sd out,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,2.903390694551163,0.706843498912299,0.706843498912299,0.0,0.0,0.0
SOL,3.0,0.0,2 sd out,1.0,0.8989093356048985,0.8989093356048985,0.0,0.0,6.357705585850503,0.0750210246795991,0.0750210246795991,0.0,0.0,0.0
SOL,3.0,0.2857142857142857,at the money,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,0.9994466718328014,3.250274082121246,3.038416955653056,-6.518131121112236,-6.517785912848821,-1.5711794878029428
SOL,3.0,0.2857142857142857,1 sd out,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,2.903390694551163,0.706843498912299,0.5775617687668128,-18.29000766710408,-18.934155770151676,-4.744068365644393
SOL,3.0,0.2857142857142857,2 sd out,0.8738249707902145,0.8989093356048985,0.8402879126750511,-6.521394384050927,-5.86214229298474,6.357705585850503,0.0750210246795991,0.047872049586837606,-36.188488771927254,-41.461105503014686,-10.358143763959383
SOL,3.0,0.5,at the money,0.7791936988828754,0.8989093356048985,0.7934847907177617,-11.72805095145597,-10.542454488713682,0.9994466718328014,3.250274082121246,2.869255561087658,-11.722658194564373,-11.721561490518189,-3.01572557349824
SOL,3.0,0.5,1 sd out,0.7791936988828754,0.8989093356048985,0.7934847907177617,-11.72805095145597,-10.542454488713682,2.903390694551163,0.706843498912299,0.4814171416487212,-31.891975750002256,-34.05111399767918,-9.387988895558907
