date,outright_net,spread_net,outright_gross
2024-03-17 00:00:00+00:00,-0.04228316453081787,0.39663612192612063,0.007468357857508987
2024-03-22 00:00:00+00:00,0.8215746004108844,0.3810586318277613,0.8464033168315278
2024-03-23 00:00:00+00:00,0.9904600255680671,0.6508619244206284,1.0165396868614134
2024-03-29 00:00:00+00:00,-0.049956510230889914,-0.4089856373794592,-0.009776917880408461
2024-03-30 00:00:00+00:00,0.19514998951875456,0.01910437277870744,0.2288900406631144
2024-03-31 00:00:00+00:00,0.03903238896977382,0.11407583979743352,0.07149197095366044
2024-04-05 00:00:00+00:00,0.3298580910265501,0.1367488428977434,0.3641022026029519
2024-04-06 00:00:00+00:00,0.2910650200539493,-0.10612642459539734,0.3287295813297383
2024-04-07 00:00:00+00:00,0.25607714257082564,-0.14219979277557293,0.303727444779309
2024-04-11 00:00:00+00:00,-0.9040675421790432,-1.3767353825770186,-0.8833429353187351
2024-04-12 00:00:00+00:00,-1.5673249370930078,-0.9101369280303372,-1.5393224470386035
2024-04-14 00:00:00+00:00,-0.19163225927688027,-0.5221240010663728,-0.15441404944323667
2024-04-18 00:00:00+00:00,-0.2588627047777764,0.1810338813512513,-0.23150383244572537
2024-04-20 00:00:00+00:00,-0.07034446373888843,-0.9302404018194963,-0.017778385912292752
2024-04-21 00:00:00+00:00,0.8797967528263186,0.06721224318744068,0.9077806373753262
2024-04-25 00:00:00+00:00,0.5854124860621542,-0.11411291138140556,0.6090268779160459
2024-04-26 00:00:00+00:00,0.22331596611381935,0.5210681733398719,0.2483043396147511
2024-04-27 00:00:00+00:00,0.03115241523193569,0.1404397254711599,0.06942538247160897
2024-04-28 00:00:00+00:00,0.1731494412373353,0.3744924524189206,0.2058447971756167
2024-05-02 00:00:00+00:00,0.22448550930392494,1.1659875378577074,0.2647101232247726
2024-05-03 00:00:00+00:00,-0.12541786010609163,-0.21846901925529433,-0.08574205788138874
2024-05-04 00:00:00+00:00,0.8136201457538098,0.6989484421508086,0.8420703920658981
2024-05-09 00:00:00+00:00,0.7714894104675194,1.6436343530490325,0.7965762082997219
2024-05-10 00:00:00+00:00,0.03996273679308447,0.3888619625533093,0.0666154286264039
2024-05-11 00:00:00+00:00,0.3793782095727029,0.33653135798665623,0.4044395541194682
2024-05-12 00:00:00+00:00,-0.41617665747215365,-0.4336823614548996,-0.3745129017363231
2024-05-17 00:00:00+00:00,-0.004445968635627461,-0.20921891368676776,0.035488408490000976
2024-05-18 00:00:00+00:00,0.47760407721835085,0.19911538716329347,0.5040837889254737
2024-05-19 00:00:00+00:00,-0.29056725403349726,-0.3912020277610085,-0.2601899871232172
2024-05-23 00:00:00+00:00,0.991374377373842,1.0405794189864461,1.0289742343659265
2024-05-24 00:00:00+00:00,0.2608580782143722,-0.0972297466884488,0.2942724273634265
2024-05-25 00:00:00+00:00,0.15775575941928202,-0.20678810415656787,0.1913651881509033
2024-06-01 00:00:00+00:00,0.06317942707386819,-0.1784632368251527,0.1053692854428884
2024-06-07 00:00:00+00:00,-0.5075320394761574,-0.4181912677041611,-0.4764631724315619
2024-06-13 00:00:00+00:00,-0.08031404880601974,0.10961003941964771,-0.03607735112105593
2024-06-15 00:00:00+00:00,0.50718072675016,0.3370577490391341,0.5353857116370218
2024-06-16 00:00:00+00:00,-0.2449056141588751,0.1758980064409806,-0.21189494104755832
2024-06-20 00:00:00+00:00,0.6763008373899436,0.664512580757375,0.7126886293694412
2024-06-21 00:00:00+00:00,0.3619407579285845,-0.15414885155101277,0.3888651830721758
2024-06-22 00:00:00+00:00,0.3949899282337254,0.3528117693294256,0.4175899430772081
2024-06-23 00:00:00+00:00,-0.5902614770034499,-0.43387509711831096,-0.5424255552741142
2024-06-27 00:00:00+00:00,-0.7486285581973472,0.30380430161034766,-0.7102649324991818
2024-06-28 00:00:00+00:00,0.15103625822062483,0.5086254693941148,0.1875789658575583
2024-06-29 00:00:00+00:00,0.2688989166127923,0.7705021930091249,0.2998613806280065
2024-06-30 00:00:00+00:00,-0.8405974682945482,-0.6974828160400711,-0.7835856822153886
2024-07-05 00:00:00+00:00,-0.5323546990623709,-0.3212169121236153,-0.49160447418629527
2024-07-06 00:00:00+00:00,0.11593823712188872,-0.17114892036228851,0.1543746616524861
2024-07-07 00:00:00+00:00,-0.7889402088867037,-1.0469639537553452,-0.7398833986258695
2024-07-11 00:00:00+00:00,0.6711194523881528,0.6637149423503661,0.6963466037260878
2024-07-12 00:00:00+00:00,-0.03823935000529962,-0.2886467760067945,-0.01556600283853559
2024-07-13 00:00:00+00:00,-0.4094790724760057,-0.3390841111492747,-0.354213641805043
2024-07-18 00:00:00+00:00,-0.07155153107793247,-0.22707020558692023,-0.0350845936473721
2024-07-19 00:00:00+00:00,-0.2891633128274848,0.686199275146611,-0.24989672570213114
2024-07-20 00:00:00+00:00,0.2442341993667407,-0.04938683344187858,0.2895794463433934
2024-07-21 00:00:00+00:00,-0.35039880000832696,-0.4499764263166033,-0.31679148313487326
2024-07-26 00:00:00+00:00,0.37207695693812504,0.7010820318785409,0.40903467058665127
2024-07-27 00:00:00+00:00,0.3583063869062542,0.41724827414034465,0.3891174555712346
2024-07-28 00:00:00+00:00,0.10533094916088595,0.4442118119430942,0.13750334300536232
2024-08-01 00:00:00+00:00,-0.20079308005936217,-0.17164234211804852,-0.1764363171626642
2024-08-02 00:00:00+00:00,-1.049019207149183,-0.8360278617201767,-1.0113605977770015
2024-08-03 00:00:00+00:00,-0.6393453963548833,0.33317171146413904,-0.6095756674212669
2024-08-04 00:00:00+00:00,-0.13605472771874325,1.3402699179594304,-0.10540430262683993
2024-08-08 00:00:00+00:00,0.5164547455846016,0.920343301937059,0.5417788437190828
2024-08-10 00:00:00+00:00,0.433233778835598,-0.16872291066321454,0.47884833840190444
2024-08-11 00:00:00+00:00,0.11779212393433947,-0.5053188526809298,0.13454149076314503
2024-08-16 00:00:00+00:00,0.5477447390479864,0.4017549323129238,0.5716056968552723
2024-08-17 00:00:00+00:00,0.4948541405289967,0.15903055535831717,0.536359130090398
2024-08-22 00:00:00+00:00,-0.382531751102145,-0.9347174216940984,-0.36104320960186564
2024-08-24 00:00:00+00:00,0.1588498079135305,0.11835840124030658,0.19424159183260586
2024-08-25 00:00:00+00:00,0.2754177076000467,0.30336772355416436,0.32703854663492915
2024-08-29 00:00:00+00:00,-0.1162381951146973,-0.274081923315035,-0.08690280010039252
2024-08-30 00:00:00+00:00,0.11838148365352864,-0.12346339015154463,0.1511434071456109
2024-09-01 00:00:00+00:00,-0.07044868652810155,-0.31266156419755664,-0.029946876268233467
2024-09-08 00:00:00+00:00,0.12203910406633847,-0.43898659930308215,0.1685191977902086
2024-09-13 00:00:00+00:00,0.0022903735610167167,0.18257500483090713,0.027835399205173823
2024-09-14 00:00:00+00:00,0.19339870782668656,0.6304595992012954,0.24170520809572482
2024-09-19 00:00:00+00:00,0.24023193855818467,0.4618751426290588,0.2696918912814125
2024-09-21 00:00:00+00:00,0.08097464095144531,-0.11982156897894204,0.11220349462438728
2024-09-26 00:00:00+00:00,0.15931210699160298,0.6493017269228205,0.18733173099882577
2024-09-28 00:00:00+00:00,0.3244775625078682,0.49279697381147985,0.3629183879191851
2024-10-03 00:00:00+00:00,0.28694325209139876,0.22431619676332026,0.31848279176923694
2024-10-04 00:00:00+00:00,0.1663235883594295,-0.12267185660759533,0.19268360957749903
2024-10-05 00:00:00+00:00,0.44328755098394906,0.09136752810090204,0.4677720651085298
2024-10-06 00:00:00+00:00,-0.35197932913689683,-0.3925376420073874,-0.3193613144957535
2024-10-10 00:00:00+00:00,-0.27102537830401785,-0.7000035439713834,-0.2419644866281438
2024-10-11 00:00:00+00:00,-0.008009237781742297,0.47396234956473177,0.028946683393591174
2024-10-12 00:00:00+00:00,0.34897868456620273,0.26277310519062136,0.3742272146491871
2024-10-13 00:00:00+00:00,-0.011444020059646611,0.012315308064932967,0.020829340644717656
2024-10-18 00:00:00+00:00,-0.0025592076721148043,0.008422103927786419,0.01854622933416346
2024-10-19 00:00:00+00:00,-0.17024187600880886,-0.18346437571729357,-0.12223224807506682
2024-10-20 00:00:00+00:00,-0.8079734488846156,-0.6295979938756551,-0.7587411845350022
2024-10-24 00:00:00+00:00,0.02684192711120077,0.22545392727654462,0.04946288283050174
2024-10-25 00:00:00+00:00,-0.3456938893636528,0.5682206091112763,-0.31337031106981134
2024-10-26 00:00:00+00:00,-0.2423009764757352,-0.3744319433713144,-0.1937825002176584
2024-10-27 00:00:00+00:00,0.33535452136009225,0.16669739096868946,0.37966679703268535
2024-10-31 00:00:00+00:00,0.12805577433825074,0.3286975354435128,0.15352475301058094
2024-11-01 00:00:00+00:00,0.531559357592324,0.1238385163562184,0.5530744874578958
2024-11-02 00:00:00+00:00,0.2266534641635886,0.7094043867789548,0.2629764587755909
2024-11-03 00:00:00+00:00,-0.010250232802984855,0.2532062570774717,0.023948511055301616
2024-11-07 00:00:00+00:00,0.19736341229579352,0.6325893929033525,0.22276922222999718
2024-11-09 00:00:00+00:00,0.10100486905054772,0.05714723693325668,0.1272846529445231
2024-11-10 00:00:00+00:00,-0.3846439661647558,-0.5042040382278692,-0.35371797648607006
2024-11-14 00:00:00+00:00,0.6950789536714358,0.25965996585246254,0.7298333515198963
2024-11-15 00:00:00+00:00,-0.7757088384543758,-1.4952790545581638,-0.741736178435558
2024-11-16 00:00:00+00:00,-3.520857452218617,-3.3839418637759975,-3.4727208257036644
2024-11-17 00:00:00+00:00,-1.963681693024347,-2.3779521852574392,-1.917623710718422
2024-11-21 00:00:00+00:00,0.6609594833698206,2.149255312409358,0.6836860264945926
2024-11-23 00:00:00+00:00,0.6719460477747401,0.5639763308909348,0.7031375052457116
2024-11-24 00:00:00+00:00,0.6649472366844735,0.4655342378415771,0.6898655130500176
2024-11-29 00:00:00+00:00,0.27407332397686474,-0.041092244181725635,0.3072056256364366
2024-11-30 00:00:00+00:00,0.0032528678816918315,-0.39344020688600984,0.05382370113740905
2024-12-01 00:00:00+00:00,-0.12242602083947299,-0.5012337556140894,-0.08021615575482514
2024-12-05 00:00:00+00:00,0.9496770646288174,1.4582563969499458,0.9710275523733003
2024-12-07 00:00:00+00:00,-0.005478095472035001,-0.16841205943801382,0.02968342471635292
2024-12-08 00:00:00+00:00,0.17833331662366608,-0.10858590934892282,0.2167088748745203
2024-12-14 00:00:00+00:00,-0.5429981449457219,-0.4443589352378185,-0.5018337773849453
2024-12-15 00:00:00+00:00,0.5773417470439633,0.3932058377902672,0.6215789551674922
2024-12-19 00:00:00+00:00,-1.338307480616803,-1.2212681543380288,-1.300325738777072
2024-12-20 00:00:00+00:00,-0.20181977642259202,-1.0849022224683795,-0.17312195505599284
2024-12-21 00:00:00+00:00,-0.7344378265580866,-1.3019052381080738,-0.6871049058486591
2024-12-22 00:00:00+00:00,0.958387070680625,0.32310777048847483,0.9965640297417956
2024-12-27 00:00:00+00:00,-0.1917379545292991,-0.586675640377603,-0.15764444816698509
2024-12-28 00:00:00+00:00,-0.4552043504488006,-0.5002214657053872,-0.40374856911549206
2024-12-29 00:00:00+00:00,-0.056910273725676704,-0.09525955697204985,-0.005146516618991679
2025-01-03 00:00:00+00:00,0.439758463803692,0.8769880242919751,0.4739351262038877
2025-01-04 00:00:00+00:00,0.37111576988136935,0.48029137953489953,0.3981518134816198
2025-01-05 00:00:00+00:00,0.4456227411800688,0.6423758453254143,0.4848064647152131
2025-01-09 00:00:00+00:00,0.082823560339603,0.18625417393608257,0.10966903738265117
2025-01-10 00:00:00+00:00,0.4606542413156982,0.03829252443180242,0.48400475430139683
