friday,expiry_ms,K,S_in,prem_in,prem_out,sigma_in,vega_usd,wknd_frac,T_days,settled,stopped,gross,fees_opt,spread_cost,perp_fees,net,gross_per_vega,net_per_vega,f_iv,f_wd_vol,f_iv_premium,f_friday_move_abs,f_wknd_frac,f_T_days
2024-10-18,1729425600000,68800.0,68704.5,1291.9552862599999,961.94954828,0.3318538080570942,3879.3695133969804,0.8181818181818182,1.8333333333333333,False,False,346.1700406871439,72.87992699999998,11.638108540190942,6.986253808588458,254.66575133836454,0.08923358280042243,0.06564617019825106,0.3318538080570942,0.46591443547679295,0.7122634174609593,1.9248742712181244,0.8181818181818182,1.8333333333333333
2024-10-25,1730030400000,67600.0,67563.5,982.42109185,1205.72851343,0.25704744361344223,3818.308192604597,0.8181818181818182,1.8333333333333333,False,False,-154.6162376106579,64.171277093405,11.454924577813792,23.952630713429834,-254.1950699953065,-0.04049338864529658,-0.06657269585719623,0.25704744361344223,0.38205748965237024,0.6727978133535002,0.9978826132508889,0.8181818181818182,1.8333333333333333
2024-11-01,1730635200000,69600.0,69703.5,1425.1377448399999,659.60455133,0.3613329243685155,3929.3659379847054,0.8181818181818182,1.8333333333333333,False,False,698.8172995518175,73.990602,11.788097813954117,16.68821666204384,596.3503830758197,0.1778448000468562,0.1517675860400205,0.3613329243685155,0.4615948857702447,0.7827923044805271,0.9984873555708651,0.8181818181818182,1.8333333333333333
2024-11-08,1731240000000,76400.0,76468.0,1382.3879476,648.54483466,0.31970700326581847,4317.072495159178,0.8181818181818182,1.8333333333333333,False,False,592.9001556647,80.873341084704,12.951217485477535,24.98844669230829,474.0871504022103,0.1373384756289201,0.10981681473586878,0.31970700326581847,0.5427517093426582,0.5890483581397185,0.7337540013963695,0.8181818181818182,1.8333333333333333
2024-11-15,1731844800000,88400.0,88557.0,2307.3571364199997,2803.3245821,0.4606691160882043,4993.467173122857,0.8181818181818182,1.8333333333333333,False,False,-60.84412882941433,94.98351,14.980401519368572,38.27878286484834,-209.08682321363125,-0.012184745933027354,-0.04187207324382404,0.4606691160882043,0.8620308969503911,0.53439977350918,0.9593515399216823,0.8181818181818182,1.8333333333333333
2024-11-22,1732449600000,98400.0,98377.0,2823.5723836899997,1749.7777367999997,0.5076964836963357,5560.6938573557145,0.8181818181818182,1.8333333333333333,False,False,1020.8462733514616,104.62646999999998,16.682081572067144,14.978346116262816,884.5593756631317,0.18358253475887382,0.1590735613853354,0.5076964836963357,0.5583938580026582,0.9092085745934527,0.027452974072184055,0.8181818181818182,1.8333333333333333
2024-11-29,1733054400000,98400.0,98340.0,2056.37548014,1355.09890666,0.3697155782859636,5558.637370539224,0.8181818181818182,1.8333333333333333,False,False,687.1238370448141,104.094585,16.675912111617674,19.72332746821239,546.630012464984,0.12361371883810413,0.0983388510576572,0.3697155782859636,0.5304415154595392,0.6969959317110891,2.7833230556978172,0.8181818181818182,1.8333333333333333
2024-12-06,1733659200000,99200.0,99390.5,2260.2306591300003,1687.4412367200002,0.4017801007222412,5599.684111237012,0.8181818181818182,1.8333333333333333,False,False,-294.61383011558246,105.73484399999998,16.799052333711035,59.86069308687942,-477.0084195361728,-0.052612580328303564,-0.08518488008617295,0.4017801007222412,0.7207163814023847,0.5574732461893668,2.8668864267934913,0.8181818181818182,1.8333333333333333
2024-12-13,1734264000000,100000.0,100107.5,2046.86077995,1774.9334830700002,0.3615908073854507,5650.337327144807,0.8181818181818182,1.8333333333333333,False,False,334.032461435658,106.75843499999999,16.951011981434423,26.90363783661809,183.41937661760548,0.05911726010249536,0.032461668392157715,0.3615908073854507,0.5865613772865662,0.6164586032891738,0.06747301079568224,0.8181818181818182,1.8333333333333333
2024-12-20,1734868800000,97200.0,97277.5,2789.5281111599998,1555.8343535200001,0.5073903071830029,5494.470992689414,0.8181818181818182,1.8333333333333333,False,False,1183.1986937694273,103.43703,16.48341297806824,17.0251700560259,1046.2530807353332,0.21534351447913996,0.19041925639928023,0.5073903071830029,0.696252909352023,0.7287442542325783,0.2956972715905115,0.8181818181818182,1.8333333333333333
2024-12-27,1735473600000,94400.0,94330.0,2237.10472253,1190.36894187,0.41926509388721,5331.937873300949,0.8181818181818182,1.8333333333333333,False,False,1036.9559340671615,100.19315099999997,15.995813619902847,6.521154523156258,914.2458149241024,0.19448012311988783,0.17146595415188176,0.41926509388721,0.5202535735066447,0.8058860433408539,1.5642446441056501,0.8181818181818182,1.8333333333333333
2025-01-03,1736078400000,97600.0,97593.0,1666.30608626,1008.1684456800001,0.3020373959506025,5516.61418649828,0.8181818181818182,1.8333333333333333,False,False,612.8883443741868,103.515746465538,16.54984255949484,20.339542155003333,472.4832131941506,0.11109864196669934,0.0856473186670434,0.3020373959506025,0.43332262953716905,0.6970265925719319,0.6720547959336409,0.8181818181818182,1.8333333333333333
2025-01-10,1736683200000,93600.0,93474.0,2199.02041138,1539.71033735,0.41546560023314477,5281.108312419212,0.8181818181818182,1.8333333333333333,False,False,364.7329232842462,99.69082499999999,15.843324937257636,36.13790670059336,213.0608666463952,0.06906370816643344,0.04034396835705015,0.41546560023314477,0.5550040546482596,0.7485811981976438,1.0027445810731894,0.8181818181818182,1.8333333333333333
2025-01-17,1737288000000,104000.0,103958.5,2313.5372377,1413.09014002,0.39358064404958315,5876.590277869033,0.8181818181818182,1.8333333333333333,False,False,342.44502223042355,110.48092199999999,17.6297708336071,48.10756821981115,166.2267611770053,0.058272740830691505,0.028286260112944675,0.39358064404958315,0.538845407027144,0.7304147700191064,3.960059400891014,0.8181818181818182,1.8333333333333333
2025-01-24,1737892800000,105600.0,105720.0,2317.32275967,1325.6073249400001,0.3876594403600572,5966.989889324553,0.8181818181818182,1.8333333333333333,False,False,951.2039783690211,111.91355999999999,17.90096966797366,21.672120387872024,799.7173283131755,0.15941102566149895,0.13402357690331218,0.3876594403600572,0.9248156794520187,0.41917481393671563,1.833523572842477,0.8181818181818182,1.8333333333333333
2025-02-07,1739102400000,98000.0,97864.0,1906.19182246,1762.7781477800002,0.3437457828148896,5524.644936460489,0.8181818181818182,1.8333333333333333,False,False,264.45816104387654,101.18817792077598,16.573934809381466,31.836225206466604,114.8598231072525,0.047868806789474645,0.02079044435040933,0.3437457828148896,0.6816357957362763,0.5042953802676822,1.1875035542389778,0.8181818181818182,1.8333333333333333
2025-02-14,1739707200000,96800.0,96809.5,1380.14017542,1065.35800194,0.25220880845188043,5471.896761271335,0.8181818181818182,1.8333333333333333,False,False,118.07013546096846,91.479389244846,16.415690283814005,37.420678176911466,-27.245622244603016,0.02157755173610698,-0.004979191573466894,0.25220880845188043,0.4237973679757307,0.5951165049857589,0.23814577627756517,0.8181818181818182,1.8333333333333333
2025-02-21,1740312000000,98000.0,98028.0,1585.25676282,1958.81224691,0.2860948758019707,5539.721139569354,0.8181818181818182,1.8333333333333333,False,False,-842.2194464919737,99.080923758675,16.619163418708062,53.089301603334505,-1011.0088352726913,-0.1520328235434331,-0.18250175591894233,0.2860948758019707,0.345624178774007,0.8277629094607971,0.3051012936294839,0.8181818181818182,1.8333333333333333
2025-02-28,1741003200000,83600.0,83797.0,3651.66685692,2540.63862347,0.6203395947626269,5874.04372406583,0.7058823529411765,2.8333333333333335,False,False,1081.2261401384435,89.15012099999998,17.62213117219749,13.198140761760081,961.2557472044859,0.18406845282895723,0.16364463602241194,0.6203395947626269,0.8405117776116762,0.7380498540131454,1.2107422427614867,0.7058823529411765,2.8333333333333335
2025-03-14,1742126400000,84800.0,84700.0,1941.4692294699998,1133.4870641,0.4049232407070682,4786.218518189291,0.8181818181818182,1.8333333333333333,False,False,863.3091971461233,89.70820199999999,14.358655554567873,13.46943444495632,745.7729051465991,0.18037396200471184,0.15581672719546827,0.4049232407070682,0.7239749731052622,0.5593055778852103,4.647355708346468,0.8181818181818182,1.8333333333333333
2025-03-21,1742731200000,83600.0,83455.0,1347.46538486,808.2227908799999,0.2842267401245684,4698.428108246213,0.8181818181818182,1.8333333333333333,False,False,534.2466460540151,81.859888921075,14.095284324738639,19.0302605019236,419.2612123062778,0.1137075280807976,0.08923435724608242,0.2842267401245684,0.434599496181064,0.6539969388417171,0.9982620868007608,0.8181818181818182,1.8333333333333333
2025-03-28,1743336000000,84000.0,84090.0,1540.28876226,883.67232725,0.3238630858225884,4745.431702509581,0.8181818181818182,1.8333333333333333,False,False,607.9821113171869,89.38199099999999,14.236295107528742,19.185886433838807,485.17793877581937,0.12811945244005107,0.10224105396338065,0.3238630858225884,0.3719895035121523,0.8706242589235001,3.451364012124547,0.8181818181818182,1.8333333333333333
2025-04-04,1743940800000,82800.0,82957.5,2231.25017846,1533.14915492,0.47552067992208225,4676.86418066706,0.8181818181818182,1.8333333333333333,False,False,690.8832663547337,88.378401,14.03059254200118,18.63382734811857,569.840445464614,0.1477236113057688,0.12184241907647995,0.47552067992208225,0.574593072501627,0.8275781638852526,0.3327946945076876,0.8181818181818182,1.8333333333333333
2025-04-11,1744545600000,82400.0,82445.5,1916.28744256,1372.9099310299998,0.41123040387570553,4657.876290598038,0.8181818181818182,1.8333333333333333,False,False,336.4671881251004,87.85961399999998,13.973628871794116,30.172629583544673,204.46131566976163,0.07223617956626761,0.04389582352851845,0.41123040387570553,0.8271908303314349,0.49714091210481104,3.6196592744342615,0.8181818181818182,1.8333333333333333
2025-04-18,1745150400000,84400.0,84389.0,987.7761516200001,553.84732329,0.2070453469462157,4770.3580821241285,0.8181818181818182,1.8333333333333333,False,False,422.51751786313014,63.669049513783,14.311074246372385,8.848375318021183,335.6890187849536,0.08857144696252928,0.07036977371633266,0.2070453469462157,0.40635367498648406,0.5095200552895267,0.5386229168139911,0.8181818181818182,1.8333333333333333
