entry_ts,hold_hours,entry_dow,instrument,expiry,T_days,wknd_life,wknd_hold,abs_delta,iv_in,iv_out,d_index,d_iv,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,term_gamma,term_theta,term_vega,term_volga,term_vanna,attributed,gross_per_vega,net_per_vega,residual
2019-04-30 12:00:00+00:00,12,1,ETH-3MAY19-160-C,2019-05-03 08:00:00+00:00,2.83333,0,0,0.400919,0.6682,0.6588,4.75042,-0.00940002,5.36544,192.792,-0.117918,0.11376,5.20977,-0.0209398,-0.0877933,0.0522312,0.00940002,-5.02593e-06,0.00147791,-0.0246892,-0.175905,-0.218188,-0.151215
2019-05-03 12:00:00+00:00,12,4,ETH-10MAY19-170-C,2019-05-10 08:00:00+00:00,6.83333,0.292683,0,0.458393,0.717,0.7443,-2.08595,0.0273,9.08885,74.4974,-0.0524634,0.0300473,2.07748,-0.00591626,-0.00578108,0.0305618,-0.0273,-1.1197e-05,0.00070656,-0.00182393,0.02407,-0.00630922,0.0258939
2019-05-04 12:00:00+00:00,12,5,ETH-10MAY19-160-P,2019-05-10 08:00:00+00:00,5.83333,0.257143,1,0.48202,0.6898,0.6959,1.9257,0.00609993,8.06234,90.7095,-0.0591257,-0.00275173,0.480212,-0.00143049,-0.00656798,0.025585,-0.00609993,5.11948e-08,-3.52503e-05,0.0128819,-0.0301819,-0.0627797,-0.0430637
2019-05-07 12:00:00+00:00,12,1,ETH-10MAY19-180-P,2019-05-10 08:00:00+00:00,2.83333,0,0,0.561047,0.8164,1.1603,-10.8054,0.3439,6.1636,157.795,-0.144071,0.043883,3.17853,-0.0158994,-0.292305,0.0832186,-0.3439,-0.00259496,0.0665342,-0.489047,0.00396625,-0.0425367,0.493013
2019-05-09 12:00:00+00:00,12,3,ETH-10MAY19-170-C,2019-05-10 08:00:00+00:00,0.833333,0,0,0.366635,0.785,1.0635,2.34789,0.2785,3.02702,557.962,-0.471,0.156039,9.84419,-0.0836522,-0.0546323,0.216936,-0.2785,-0.00605138,-0.0383657,-0.160614,0.0275334,-0.0442569,0.188147
2019-05-10 12:00:00+00:00,12,4,ETH-17MAY19-180-C,2019-05-17 08:00:00+00:00,6.83333,0.292683,0,0.377306,0.7931,0.7701,2.06854,-0.023,8.98437,67.3492,-0.0580317,0.167785,3.89856,-0.0117534,-0.00481777,0.0327475,0.023,-4.43789e-05,0.00107251,0.0519578,-0.0892978,-0.120635,-0.141256
2019-05-11 12:00:00+00:00,12,5,ETH-17MAY19-190-C,2019-05-17 08:00:00+00:00,5.83333,0.257143,1,0.503816,0.8178,0.9105,15.3898,0.0927,9.54048,76.5119,-0.0700971,-0.00111247,0.906058,-0.00320301,-0.253178,0.0337663,-0.0927,4.77988e-06,-0.0068328,-0.318939,-0.87891,-0.916822,-0.559971
2019-05-12 12:00:00+00:00,12,6,ETH-17MAY19-190-C,2019-05-17 08:00:00+00:00,4.83333,0.103448,1,0.511233,1.0276,1.0798,0.315043,0.0522,8.68726,73.4889,-0.106303,-0.00247612,0.76083,-0.00371149,-0.000101763,0.0517768,-0.0522,3.37352e-06,-6.60934e-05,-0.000587714,-0.208996,-0.245741,-0.208408
2019-05-13 12:00:00+00:00,12,0,ETH-17MAY19-190-C,2019-05-17 08:00:00+00:00,3.83333,0,0,0.584041,1.0334,1.1312,9.55772,0.0978001,7.72407,92.1399,-0.134791,0.0218668,-1.00493,0.00541451,-0.112709,0.0682485,-0.0978001,-0.000104576,0.00486121,-0.137504,-0.684156,-0.72634,-0.546652
2019-05-14 12:00:00+00:00,12,1,ETH-17MAY19-210-C,2019-05-17 08:00:00+00:00,2.83333,0,0,0.413151,1.2135,1.1402,18.7639,-0.0733,6.9904,106.159,-0.214147,0.0606104,3.08541,-0.0226538,-0.449578,0.1202,0.0733,-0.000162827,0.020814,-0.235427,-0.308337,-0.353317,-0.0729097
2019-05-15 12:00:00+00:00,12,2,ETH-17MAY19-240-C,2019-05-17 08:00:00+00:00,1.83333,0,0,0.455755,1.2806,2.1545,31.0301,0.8739,6.64281,155.467,-0.349255,0.0186185,2.27329,-0.0222988,-1.33795,0.202876,-0.8739,-0.00710949,-0.260635,-2.27672,-3.01939,-3.08151,-0.742671
2019-05-16 12:00:00+00:00,12,3,ETH-17MAY19-250-P,2019-05-17 08:00:00+00:00,0.833333,0,0,0.506335,1.3257,1.841,17.663,0.5153,4.7517,330.391,-0.79542,0.000746098,1.20463,-0.0182636,-0.82928,0.349078,-0.5153,-9.90572e-05,-0.043981,-1.03958,-0.301443,-0.381947,0.738139
2019-05-17 12:00:00+00:00,12,4,ETH-24MAY19-240-C,2019-05-24 08:00:00+00:00,6.83333,0.292683,0,0.525961,1.2382,1.4356,2.58998,0.1974,13.0304,43.1389,-0.0906,-0.00550466,0.611959,-0.00301989,-0.00252813,0.0379084,-0.1974,0.000107249,-0.00130782,-0.16322,-0.0202289,-0.052776,0.142991
2019-05-19 12:00:00+00:00,12,6,ETH-24MAY19-260-C,2019-05-24 08:00:00+00:00,4.83333,0.103448,1,0.506476,1.2712,1.1332,-6.41281,-0.138,11.8348,59.4063,-0.131503,-0.00161579,0.892443,-0.00538705,-0.0183758,0.0706464,0.138,1.53856e-05,-0.00306324,0.187223,0.297074,0.261814,0.109852
2019-05-21 12:00:00+00:00,12,1,ETH-24MAY19-250-P,2019-05-24 08:00:00+00:00,2.83333,0,0,0.461977,0.9112,0.9436,3.2249,0.0324,8.78625,141.378,-0.1608,0.00156701,-0.186688,0.00105037,-0.011659,0.0696903,-0.0324,-8.22489e-07,7.76811e-05,0.0257082,-0.0573305,-0.100057,-0.0830387
2019-05-22 12:00:00+00:00,12,2,ETH-24MAY19-250-P,2019-05-24 08:00:00+00:00,1.83333,0,0,0.443205,0.9285,0.7828,-6.26719,-0.1457,7.04732,214.422,-0.253227,0.0119344,-1.176,0.00833396,-0.0664051,0.130761,0.1457,-0.000126674,0.00426432,0.214193,0.298744,0.244119,0.0845508
2019-05-25 12:00:00+00:00,12,5,ETH-31MAY19-260-C,2019-05-31 08:00:00+00:00,5.83333,0.257143,1,0.509262,0.9438,1.0681,-5.84163,0.1243,13.0516,66.2973,-0.0808971,-0.00231448,0.810735,-0.00330692,-0.0168822,0.0466984,-0.1243,1.78799e-05,0.00227422,-0.0921917,-0.115109,-0.148039,-0.0229168
2019-05-26 12:00:00+00:00,12,6,ETH-31MAY19-250-C,2019-05-31 08:00:00+00:00,4.83333,0.103448,1,0.517222,1.1191,0.9801,19.9793,-0.139,11.4353,67.4803,-0.115769,-0.00331458,0.662269,-0.00351644,-0.216654,0.0538377,0.139,3.20205e-05,0.00737666,-0.0164078,0.161285,0.12472,0.177693
2019-05-31 12:00:00+00:00,12,4,ETH-7JUN19-270-C,2019-06-07 08:00:00+00:00,6.83333,0.292683,0,0.451886,1.0081,1.0554,11.1323,0.0473,14.2561,52.9855,-0.0737634,0.0306917,1.86975,-0.00747445,-0.0474469,0.0332704,-0.0473,-3.43332e-05,-0.00374271,-0.0652536,-0.183958,-0.214565,-0.118704
2019-06-01 12:00:00+00:00,12,5,ETH-7JUN19-270-C,2019-06-07 08:00:00+00:00,5.83333,0.257143,1,0.506459,0.9807,1.0279,0.231961,0.0472,13.5392,63.8028,-0.08406,-0.00184204,0.863968,-0.00366224,-2.38106e-05,0.0358902,-0.0472,2.05189e-06,-3.52306e-05,-0.0113668,-0.102312,-0.135119,-0.0909452
2019-06-07 12:00:00+00:00,12,4,ETH-14JUN19-250-P,2019-06-14 08:00:00+00:00,6.83333,0.292683,0,0.492213,0.7752,0.8266,1.03863,0.0514001,13.5952,68.9043,-0.0567219,-0.00216438,0.817592,-0.00253097,-0.000598907,0.0298995,-0.0514001,2.85912e-06,-0.000175215,-0.0222719,-0.00655913,-0.0376682,0.0157127
2019-06-09 12:00:00+00:00,12,6,ETH-14JUN19-240-P,2019-06-14 08:00:00+00:00,4.83333,0.103448,1,0.513315,0.6939,0.8358,-7.93815,0.1419,10.9479,108.83,-0.0717828,0.0053729,1.41364,-0.00465595,-0.0602276,0.0337303,-0.1419,-5.40933e-05,0.00667358,-0.161778,-0.108422,-0.145405,0.0533562
