weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2025-10-11 00:00:00+00:00,189.59,197.16,197.77,172.94,3.99283,14.3576,1.26281,2.11336,0.597534,0.528949,0.640677,-0.733859,0.825609
2025-10-18 00:00:00+00:00,182.08,188.01,191.96,182.08,3.25681,5.42619,0.599469,1.12319,0.53372,0.871551,0.860265,0.272082,1.01312
2025-10-25 00:00:00+00:00,193.54,200.18,201.03,191.65,3.43082,4.89434,0.42318,0.757954,0.55832,0.586658,0.769317,0.163478,0.762569
2025-11-01 00:00:00+00:00,186.9,187.78,188.32,182.77,0.47084,3.0366,0.431511,0.845239,0.51052,0.58716,0.765537,0.155649,0.766991
2025-11-08 00:00:00+00:00,161.66,164.5,166.15,155.4,1.75677,6.91763,0.654291,1.15297,0.567483,0.7008,0.976402,0.0465094,0.717737
2025-11-15 00:00:00+00:00,139.64,137.2,144.03,135.2,-1.74735,6.53107,0.7795,0.951301,0.819405,0.839093,0.814383,0.059593,1.03034
2025-11-22 00:00:00+00:00,128.93,130.57,133.22,125.28,1.27201,6.3378,0.741002,1.15122,0.643669,0.98951,0.989957,0.248508,0.999548
2025-11-29 00:00:00+00:00,137.53,133.48,140.2,133.48,-2.94481,5.03446,0.479531,0.764125,0.627555,0.597148,0.812504,0.117617,0.734947
2025-12-06 00:00:00+00:00,133.15,132.3,136.25,128.19,-0.638378,6.28754,0.627034,0.821903,0.762905,0.62238,0.815825,-0.00465465,0.762884
2025-12-13 00:00:00+00:00,132.58,129.38,134.21,129.38,-2.41364,3.73319,0.431094,0.802862,0.536947,0.572128,0.832407,0.141033,0.687317
2025-12-20 00:00:00+00:00,126.03,126.02,126.82,123.61,-0.00793462,2.59688,0.394394,0.904629,0.435973,0.530486,0.794718,0.136093,0.667515
2025-12-27 00:00:00+00:00,122.3,125.29,125.37,121.93,2.44481,2.82129,0.2798,0.537387,0.520667,0.460885,0.613887,0.181085,0.750766
2026-01-03 00:00:00+00:00,132.45,133.66,135.32,129.85,0.913552,4.21255,0.40364,0.499245,0.808501,0.500169,0.530891,0.0965293,0.942132
2026-01-10 00:00:00+00:00,135.77,139.61,141,135.35,2.82831,4.17436,0.415447,0.684763,0.606703,0.430847,0.665987,0.0154001,0.646931
2026-01-17 00:00:00+00:00,144.87,137.94,144.87,137.94,-4.7836,5.02392,0.31881,0.628621,0.507158,0.438186,0.635452,0.119376,0.689565
2026-01-24 00:00:00+00:00,127.56,118.75,127.91,117.46,-6.90655,8.89665,0.509306,0.661902,0.769458,0.465429,0.66709,-0.0438768,0.6977
2026-01-31 00:00:00+00:00,117.3,100.69,118.63,98.67,-14.1603,20.229,1.2746,0.719848,1.77065,0.556993,0.611785,-0.71761,0.91044
2026-02-07 00:00:00+00:00,86.69,86.87,89.14,84.58,0.207636,5.39135,0.964054,1.75657,0.548827,1.28391,0.949297,0.319857,1.35249
2026-02-14 00:00:00+00:00,84.25,86.11,91.03,84.17,2.20772,8.15017,0.747116,0.874371,0.854461,0.763231,1.12482,0.0161156,0.678536
2026-02-21 00:00:00+00:00,84.57,82.69,86.68,82.48,-2.22301,5.09214,0.450816,0.756934,0.595582,0.593288,0.878468,0.142472,0.675367
2026-02-28 00:00:00+00:00,81.94,83.6,88.73,77.56,2.02587,14.4018,1.05213,0.869883,1.20951,0.675137,0.873361,-0.376994,0.773033
2026-03-07 00:00:00+00:00,84.54,81.6,85.06,80.4,-3.47764,5.79602,0.647117,0.940355,0.688163,0.705457,0.848033,0.0583397,0.831875
2026-03-14 00:00:00+00:00,88.02,92.38,92.86,86.62,4.95342,7.20388,0.516741,0.798195,0.647387,0.618919,0.836521,0.102179,0.739873
2026-03-21 00:00:00+00:00,89.94,86.22,90.7,85.45,-4.13609,6.14394,0.537241,0.705213,0.761814,0.65279,0.825089,0.115549,0.791176
2026-03-28 00:00:00+00:00,83.01,81.36,84,79.36,-1.98771,5.84677,0.524828,0.796085,0.659261,0.720283,0.806972,0.195455,0.892576
2026-04-04 00:00:00+00:00,80.34,81.85,81.87,78.6,1.87951,4.16031,0.424771,0.712523,0.596152,0.490513,0.708705,0.0657412,0.692125
2026-04-11 00:00:00+00:00,84.69,81.55,86.15,81.39,-3.70764,5.84838,0.471634,0.587319,0.803029,0.469898,0.613937,-0.00173583,0.765385
2026-04-18 00:00:00+00:00,88.96,83.52,89.15,83.4,-6.11511,6.89448,0.454039,0.622801,0.729028,0.473167,0.570705,0.019128,0.829093
2026-04-25 00:00:00+00:00,86.24,86.97,87.09,85.6,0.846475,1.74065,0.273644,0.485394,0.563757,0.508289,0.548078,0.234645,0.927402
2026-05-02 00:00:00+00:00,83.745,83.909,84.83,83.574,0.195833,1.50286,0.25593,0.425577,0.60137,0.33175,0.483329,0.0758205,0.686386
2026-05-09 00:00:00+00:00,91.95,96.45,96.808,91.929,4.89396,5.30736,0.510729,0.495807,1.0301,0.398156,0.449923,-0.112573,0.884942
2026-05-16 00:00:00+00:00,89.206,85.21,89.421,84.571,-4.47952,5.73483,0.444708,0.544318,0.817002,0.500351,0.554912,0.0556431,0.901677
2026-05-23 00:00:00+00:00,84.429,85.182,86.98,81.754,0.891874,6.39235,0.537408,0.505266,1.06361,0.385528,0.545819,-0.151879,0.706331
2026-05-30 00:00:00+00:00,81.914,82.36,83.211,81.306,0.544473,2.343,0.322422,0.507222,0.635663,0.417499,0.480994,0.0950771,0.867994
2026-06-06 00:00:00+00:00,64.38,66.475,67.342,60.333,3.25412,11.6172,1.10165,1.0945,1.00653,0.828119,0.619857,-0.273529,1.33598
2026-06-13 00:00:00+00:00,66.811,71.249,71.249,66.613,6.64262,6.9596,0.507716,0.763407,0.665065,0.4665,0.705744,-0.0412155,0.661005
2026-06-20 00:00:00+00:00,69.693,72.379,74.473,69.472,3.85405,7.19858,0.633903,0.711659,0.890739,0.410384,0.691728,-0.223519,0.593273
2026-06-27 00:00:00+00:00,71.97,71.293,72.999,69.89,-0.94067,4.44842,0.639621,0.859321,0.744334,0.576203,0.655349,-0.0634184,0.879231
2026-07-04 00:00:00+00:00,82.369,81.545,83.927,79.759,-1.00038,5.22574,0.450327,0.745711,0.603889,0.528681,0.723085,0.0783543,0.731146
2026-07-11 00:00:00+00:00,78,76.916,78.774,75.9,-1.38974,3.78656,0.361868,0.560853,0.64521,0.443988,0.61962,0.0821201,0.716549
2026-07-18 00:00:00+00:00,74.99,76.38,76.57,74.586,1.85358,2.66002,0.290953,0.497832,0.584441,0.418864,0.508152,0.127911,0.824288
2026-07-25 00:00:00+00:00,73.97,76.733,77.019,73.678,3.7353,4.5346,0.250727,0.419289,0.597983,0.379152,0.469194,0.128424,0.808092
2026-08-01 00:00:00+00:00,72.937,73.569,74.097,70.597,0.866501,4.95772,0.330645,0.461848,0.715917,0.531085,0.494922,0.20044,1.07307
2026-08-08 00:00:00+00:00,73.7,76.244,77.709,73.584,3.45183,5.60584,0.306386,0.361868,0.846679,0.32706,0.525078,0.0206744,0.62288
