date,short_weekend_leg_net,short_weekday_leg_net,spread_net,spread_gross
2020-02-06 00:00:00+00:00,0.14156388401602393,-0.053599793123596313,0.19516367713962024,0.20549566827225643
2020-02-08 00:00:00+00:00,-0.08323152190864,-0.25178796462508773,0.16855644271644774,0.12365747062020332
2020-02-09 00:00:00+00:00,-0.24794929041260394,-0.2972418016945991,0.04929251128199513,0.07115392086724154
2020-02-15 00:00:00+00:00,-0.17529962694981086,-0.1715118048163675,-0.0037878221334433637,-0.03561707603623443
2020-02-16 00:00:00+00:00,-0.23973680652129842,-0.3993683896923724,0.159631583171074,0.23863265850066645
2020-02-20 00:00:00+00:00,0.10235180580860372,0.1452511499152011,-0.04289934410659739,-0.04439068360525772
2020-02-22 00:00:00+00:00,0.01688058425194751,-0.1364768392456369,0.1533574234975844,0.15285877832889735
2020-02-23 00:00:00+00:00,-0.2778930986321402,-0.061442517220372445,-0.21645058141176773,-0.09267376531820347
2020-02-29 00:00:00+00:00,0.04111636705679163,-0.11359741570691326,0.1547137827637049,0.13574076587760217
2020-03-01 00:00:00+00:00,-0.28308887814092637,-0.008723458204184324,-0.27436541993674207,-0.1288659125203943
2020-03-05 00:00:00+00:00,-0.09815041925325821,-0.08740487914449614,-0.010745540108762067,0.013650537672112299
2020-03-06 00:00:00+00:00,-0.12171372803070911,-0.019091011712892816,-0.10262271631781629,-0.11268373516805384
2020-03-07 00:00:00+00:00,-0.20071909088299358,-0.113808398523627,-0.08691069235936659,-0.02375745871460165
2020-03-14 00:00:00+00:00,0.3070655602451255,-0.7613957256773977,1.068461285922523,1.0394107893707842
2020-03-15 00:00:00+00:00,-0.5508166882144724,-0.10043629893689109,-0.4503803892775813,-0.38009588738240707
2020-03-19 00:00:00+00:00,-0.19004405966946897,0.009353574282820827,-0.1993976339522898,-0.24831393253863032
2020-03-21 00:00:00+00:00,0.6989870557555796,-0.21590700900978152,0.9148940647653612,0.9654873120508085
2020-03-22 00:00:00+00:00,0.03928372889792848,-0.03329276927263821,0.07257649817056669,0.05470313994273526
2020-03-26 00:00:00+00:00,0.018872760273788716,0.5197441633309274,-0.5008714030571387,-0.5135427893524009
2020-03-28 00:00:00+00:00,0.3547497304795101,0.21333004040799464,0.14141969007151545,0.17234055215455452
2020-03-29 00:00:00+00:00,-0.080118416190522,0.03365861618527804,-0.11377703237580003,-0.03550712386580557
2020-04-02 00:00:00+00:00,-0.45427449285045235,-0.5290857370698335,0.07481124421938118,0.04754580902566635
2020-04-04 00:00:00+00:00,0.11569632627695546,-0.012783857688356175,0.12848018396531163,0.14649567797109644
2020-04-05 00:00:00+00:00,0.07915271616354216,-0.03204704210165248,0.11119975826519465,0.18511843606548767
2020-04-09 00:00:00+00:00,-0.13999132092476388,0.05843099890501755,-0.19842231982978142,-0.26472919763717295
2020-04-11 00:00:00+00:00,0.4595139473793577,-0.03510272916314324,0.4946166765425009,0.4947490584534518
2020-04-12 00:00:00+00:00,-0.2933677360377889,-0.32384347735279534,0.030475741315006466,-0.046510278390319015
2020-04-16 00:00:00+00:00,0.23263387446110392,-0.20175207644436424,0.43438595090546817,0.5556954600580633
2020-04-17 00:00:00+00:00,0.19511053518817326,0.09834879384777523,0.09676174134039803,0.13673424298487835
2020-04-18 00:00:00+00:00,0.08659238661761108,-0.10598712664364002,0.1925795132612511,0.15592368753278193
2020-04-19 00:00:00+00:00,0.01710848031846728,0.013015823344743783,0.004092656973723496,0.001497340740187758
2020-04-23 00:00:00+00:00,-0.10619139031813869,-0.16696902498704458,0.060777634668905886,0.009550619988045544
2020-04-25 00:00:00+00:00,0.12516451069911688,0.02361168620757849,0.1015528244915384,0.1542197048529022
2020-04-26 00:00:00+00:00,-0.07488337625868265,-0.04296627990322018,-0.031917096355462464,-0.009659253289850678
