entry_ts,exit_ts,instrument,cp,strike,expiry,hold_hours,wknd_frac,closed_frac,iv_in,iv_out,iv_change,index_in,index_out,index_move_pct,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
2023-04-28 12:43:52.520000+00:00,2023-04-30 00:00:00+00:00,ETH-30APR23-1925-C,C,1925,2023-04-30 08:00:00+00:00,35.2687,0.739564,0.832009,0.3925,0.3,-0.0925,1907.17,1903.02,-0.217574,13.5278,0.847963,12.6798,-3.29164,0.818478,51.2225,9.38819,7.19973,0.183282,0.140558
2023-05-19 12:18:57.081000+00:00,2023-05-21 00:00:00+00:00,ETH-21MAY23-1825-C,C,1825,2023-05-21 08:00:00+00:00,35.6841,0.732531,0.824098,0.3086,0.1972,-0.1114,1813.79,1818.75,0.273695,10.8939,1.90517,8.98878,1.46736,0.574542,49.4356,10.4561,8.43162,0.211511,0.170558
2023-05-26 12:44:04.297000+00:00,2023-05-28 00:00:00+00:00,ETH-28MAY23-1825-C,C,1825,2023-05-28 08:00:00+00:00,35.2655,0.73962,0.832072,0.3022,0.3255,0.0233,1812.23,1839.42,1.50023,9.98092,16.5833,-6.60242,3.28075,1.18315,48.7251,-3.32167,-6.25842,-0.0681716,-0.128443
2023-06-16 12:28:07.546000+00:00,2023-06-18 00:00:00+00:00,ETH-18JUN23-1675-C,C,1675,2023-06-18 08:00:00+00:00,35.5312,0.735104,0.826992,0.3533,0.7234,0.3701,1665.13,1725.4,3.61906,12.2116,51.8974,-39.6857,32.997,0.889869,45.9195,-6.68869,-9.21593,-0.145661,-0.200697
2023-06-30 12:35:23.392000+00:00,2023-07-02 00:00:00+00:00,ETH-2JUL23-1925-C,C,1925,2023-07-02 08:00:00+00:00,35.4102,0.737154,0.829299,0.4304,0.2044,-0.226,1902.31,1923.25,1.10031,13.6805,3.9161,9.76436,-5.32821,1.38003,50.1642,4.43614,1.31837,0.0884325,0.0262811
2023-07-07 12:44:35.129000+00:00,2023-07-09 00:00:00+00:00,ETH-9JUL23-1875-C,C,1875,2023-07-09 08:00:00+00:00,35.2569,0.739766,0.832237,0.3732,0.2993,-0.0739,1860.29,1863.94,0.19607,13.2201,2.60965,10.6105,-4.46975,1.1985,50.5116,6.14071,3.37568,0.12157,0.0668298
2023-07-21 12:20:09.140000+00:00,2023-07-23 00:00:00+00:00,ETH-23JUL23-1900-C,C,1900,2023-07-23 08:00:00+00:00,35.6641,0.732867,0.824475,0.268,0.3187,0.0507,1890.94,1859.83,-1.64519,10.2829,0.0838165,10.1991,-7.59266,0.845015,51.9175,2.60647,0.482474,0.050204,0.00929308
2023-08-04 12:30:34.236000+00:00,2023-08-06 00:00:00+00:00,ETH-6AUG23-1850-C,C,1850,2023-08-06 08:00:00+00:00,35.4905,0.735793,0.827767,0.2412,0.2622,0.021,1840.6,1835.5,-0.277318,8.44044,1.23265,7.20779,-2.38886,0.728918,49.9079,4.81893,2.70967,0.0965565,0.0542934
2023-08-11 12:29:55.023000+00:00,2023-08-13 00:00:00+00:00,ETH-13AUG23-1850-P,P,1850,2023-08-13 08:00:00+00:00,35.5014,0.735609,0.82756,0.1882,0.0823,-0.1059,1850.54,1848.56,-0.106984,9.57821,2.64444,6.93377,-0.270896,0.98617,52.3005,6.66287,4.08459,0.127396,0.0780985
2023-08-25 11:30:36.832000+00:00,2023-08-27 00:00:00+00:00,ETH-27AUG23-1650-P,P,1650,2023-08-27 08:00:00+00:00,36.4898,0.719266,0.809175,0.3459,0.0798,-0.2661,1654.77,1648.02,-0.407726,13.886,2.76593,11.12,3.02173,0.640312,46.3927,14.1418,12.0327,0.304827,0.259366
2023-09-01 12:37:42.738000+00:00,2023-09-03 00:00:00+00:00,ETH-3SEP23-1650-C,C,1650,2023-09-03 08:00:00+00:00,35.3715,0.737812,0.830039,0.2495,0.2865,0.037,1646.1,1634.02,-0.733854,9.78021,0.930173,8.85004,-5.51035,0.68538,46.1797,3.33969,1.42048,0.0723194,0.0307599
2023-09-15 12:29:58.757000+00:00,2023-09-17 00:00:00+00:00,ETH-17SEP23-1625-P,P,1625,2023-09-17 08:00:00+00:00,35.5003,0.735626,0.82758,0.2555,0.202,-0.0535,1622.39,1630.36,0.490768,13.0784,1.84821,11.2302,-9.53027,0.87766,45.7262,1.69996,-0.513042,0.0371769,-0.0112199
2023-09-22 12:18:23.667000+00:00,2023-09-24 00:00:00+00:00,ETH-24SEP23-1600-C,C,1600,2023-09-24 08:00:00+00:00,35.6934,0.732376,0.823923,0.1967,0.1848,-0.0119,1597.94,1593.69,-0.266081,7.9011,1.25778,6.64332,-3.22528,0.900916,45.0155,3.41804,1.27252,0.0759304,0.0282685
2023-09-29 12:18:16.079000+00:00,2023-10-01 00:00:00+00:00,ETH-1OCT23-1675-C,C,1675,2023-10-01 08:00:00+00:00,35.6955,0.73234,0.823883,0.2763,0.2351,-0.0412,1666.23,1669.76,0.212028,9.13113,2.57407,6.55706,-0.35581,0.82705,45.5644,6.20125,3.93716,0.136099,0.0864087
2023-10-20 12:35:41.366000+00:00,2023-10-22 00:00:00+00:00,ETH-22OCT23-1625-C,C,1625,2023-10-22 08:00:00+00:00,35.4052,0.737239,0.829394,0.3507,0.2422,-0.1085,1610.16,1628.14,1.11671,9.70072,6.48677,3.21395,2.47769,0.868237,42.7213,5.69164,3.2749,0.133227,0.0766574
2023-10-27 12:30:38.291000+00:00,2023-10-29 00:00:00+00:00,ETH-29OCT23-1800-C,C,1800,2023-10-29 08:00:00+00:00,35.4894,0.735812,0.827789,0.3928,0.2826,-0.1102,1783.34,1775.63,-0.432099,12.6668,0.35825,12.3086,-3.94682,0.754191,47.9032,8.36173,6.38076,0.174555,0.133201
2023-11-10 12:30:48.283000+00:00,2023-11-12 00:00:00+00:00,ETH-12NOV23-2100-C,C,2100,2023-11-12 08:00:00+00:00,35.4866,0.735859,0.804846,0.5826,0.4819,-0.1007,2086.4,2053.7,-1.56741,28.105,0.825827,27.2792,-15.9741,1.14053,58.4422,11.3051,8.64611,0.193441,0.147943
2023-11-17 12:29:24.103000+00:00,2023-11-19 00:00:00+00:00,ETH-19NOV23-1975-C,C,1975,2023-11-19 08:00:00+00:00,35.51,0.735464,0.804413,0.4322,0.4003,-0.0319,1956.36,1958.34,0.100997,15.8422,3.39712,12.4451,-6.10551,1.11527,52.9706,6.33962,3.49736,0.119682,0.0660245
2023-11-24 12:33:35.247000+00:00,2023-11-26 00:00:00+00:00,ETH-26NOV23-2100-C,C,2100,2023-11-26 08:00:00+00:00,35.4402,0.736645,0.805705,0.4691,0.2515,-0.2176,2105.03,2085.28,-0.938473,30.4742,1.52376,28.9504,-12.6345,1.09558,59.284,16.3158,13.5976,0.275215,0.229363
2023-12-08 12:23:10.052000+00:00,2023-12-10 00:00:00+00:00,ETH-10DEC23-2350-P,P,2350,2023-12-10 08:00:00+00:00,35.6139,0.733711,0.802497,0.403,0.2674,-0.1356,2370.65,2339.19,-1.32681,17.8209,14.1583,3.66261,-4.11553,1.49923,63.6701,-0.452919,-4.22506,-0.00711353,-0.0663586
2023-12-22 12:25:47.915000+00:00,2023-12-24 00:00:00+00:00,ETH-24DEC23-2325-C,C,2325,2023-12-24 08:00:00+00:00,35.57,0.73445,0.803305,0.4396,0.3629,-0.0767,2307.34,2310.82,0.150769,20.814,4.58839,16.2256,-11.6346,1.45469,63.5464,4.59098,1.01225,0.0722461,0.0159293
2024-01-05 12:24:26.540000+00:00,2024-01-07 00:00:00+00:00,ETH-7JAN24-2250-C,C,2250,2024-01-07 08:00:00+00:00,35.5926,0.734069,0.802888,0.6314,0.29,-0.3414,2250.77,2240.78,-0.443822,40.5579,4.0875,36.4704,-10.7168,1.22021,63.6092,25.7536,22.4881,0.404872,0.353535
2024-01-12 12:44:22.267000+00:00,2024-01-14 00:00:00+00:00,ETH-14JAN24-2650-C,C,2650,2024-01-14 08:00:00+00:00,35.2605,0.739705,0.809052,0.6798,0.6068,-0.073,2656.99,2575.95,-3.05016,54.5694,1.26462,53.3048,-50.3073,1.39109,74.8905,2.99755,-0.360217,0.0400258,-0.00480991
2024-01-26 12:38:52.623000+00:00,2024-01-28 00:00:00+00:00,ETH-28JAN24-2275-C,C,2275,2024-01-28 08:00:00+00:00,35.352,0.738143,0.807344,0.3689,0.1971,-0.1718,2254.3,2265.43,0.493964,14.6984,1.9078,12.7906,-1.41441,1.39986,60.2279,11.3762,8.24814,0.188887,0.136949
2024-02-09 12:44:51.286000+00:00,2024-02-11 00:00:00+00:00,ETH-11FEB24-2500-C,C,2500,2024-02-11 08:00:00+00:00,35.2524,0.739843,0.809203,0.4022,0.2056,-0.1966,2512.05,2501.85,-0.406056,34.9284,7.16975,27.7587,-11.7154,1.57834,69.8461,16.0432,12.0174,0.229694,0.172055
2024-02-23 12:40:40.532000+00:00,2024-02-25 00:00:00+00:00,ETH-25FEB24-2950-P,P,2950,2024-02-25 08:00:00+00:00,35.3221,0.738653,0.807902,0.5323,0.356,-0.1763,2930.4,2990.1,2.03756,54.7389,1.59903,53.1399,-28.1262,1.54455,81.8273,25.0137,21.285,0.305689,0.260121
2024-03-01 12:33:21.938000+00:00,2024-03-03 00:00:00+00:00,ETH-3MAR24-3400-P,P,3400,2024-03-03 08:00:00+00:00,35.4439,0.736582,0.805637,0.5159,0.447,-0.0689,3433.33,3425.03,-0.241855,34.9315,8.52169,26.4098,-7.24549,1.89924,93.2072,19.1644,13.9487,0.20561,0.149653
2024-03-08 12:13:06.493000+00:00,2024-03-10 00:00:00+00:00,ETH-10MAR24-3975-C,C,3975,2024-03-10 08:00:00+00:00,35.7815,0.730902,0.799424,0.6342,0.3812,-0.253,3949.43,3918.63,-0.779689,58.9853,2.34944,56.6359,-45.9286,2.62483,110.849,10.7073,5.10676,0.0965933,0.0460695
2024-03-29 12:27:36.564000+00:00,2024-03-31 00:00:00+00:00,ETH-31MAR24-3525-P,P,3525,2024-03-31 08:00:00+00:00,35.5398,0.734959,0.826829,0.5114,0.3582,-0.1532,3549.71,3519.01,-0.864776,39.7374,18.3914,21.346,3.87393,2.08237,98.1576,25.2199,19.6912,0.256933,0.200608
2024-04-05 12:19:56.090000+00:00,2024-04-07 00:00:00+00:00,ETH-7APR24-3250-C,C,3250,2024-04-07 08:00:00+00:00,35.6678,0.732806,0.824407,0.5456,0.6595,0.1139,3247.84,3358.33,3.40192,49.0427,109.703,-60.6607,66.209,1.60106,91.8286,5.54839,0.725199,0.0604211,0.00789731
2024-05-10 12:22:33.262000+00:00,2024-05-12 00:00:00+00:00,ETH-12MAY24-3050-C,C,3050,2024-05-12 08:00:00+00:00,35.6241,0.73354,0.825232,0.4162,0.6955,0.2793,3035.02,2908.86,-4.1568,28.8113,0.261891,28.5494,-46.8459,1.32539,84.8246,-18.2965,-21.7109,-0.215699,-0.25595
2024-05-31 12:40:45.101000+00:00,2024-06-02 00:00:00+00:00,ETH-2JUN24-3800-P,P,3800,2024-06-02 08:00:00+00:00,35.3208,0.738675,0.831009,0.5123,0.2913,-0.221,3835.92,3814.33,-0.562719,39.1858,7.40855,31.7773,-10.1933,2.21903,104.366,21.584,15.8785,0.20681,0.152142
2024-06-21 12:34:35.423000+00:00,2024-06-23 00:00:00+00:00,ETH-23JUN24-3500-C,C,3500,2024-06-23 08:00:00+00:00,35.4235,0.736928,0.829044,0.4986,0.2182,-0.2804,3488.71,3496.64,0.227261,43.8189,7.61924,36.1997,-1.69756,1.6059,98.3711,34.5021,29.5686,0.350735,0.300582
2024-07-26 12:30:51.220000+00:00,2024-07-28 00:00:00+00:00,ETH-28JUL24-3250-P,P,3250,2024-07-28 08:00:00+00:00,35.4858,0.735873,0.827857,0.7256,0.4611,-0.2645,3252.45,3252.75,0.00908032,65.4749,16.7344,48.7404,-3.13423,1.62975,91.8843,45.6062,40.7839,0.496344,0.443861
2024-08-09 12:36:53.402000+00:00,2024-08-11 00:00:00+00:00,ETH-11AUG24-2600-P,P,2600,2024-08-11 08:00:00+00:00,35.3852,0.737579,0.829777,0.7422,0.3499,-0.3923,2619.8,2607.74,-0.460513,45.4287,7.54546,37.8832,1.3745,1.18383,73.0023,39.2577,35.5196,0.53776,0.486555
2024-08-16 12:41:11.880000+00:00,2024-08-18 00:00:00+00:00,ETH-18AUG24-2550-P,P,2550,2024-08-18 08:00:00+00:00,35.3134,0.738802,0.831152,0.6205,0.5096,-0.1109,2568.62,2612.32,1.70134,36.1987,0.995883,35.2028,-17.433,1.13318,71.36,17.7698,14.7778,0.249017,0.207088
2024-09-20 12:17:08.606000+00:00,2024-09-22 00:00:00+00:00,ETH-22SEP24-2550-P,P,2550,2024-09-22 08:00:00+00:00,35.7143,0.732026,0.82353,0.4712,0.5552,0.084,2546.31,2618.98,2.85375,35.8226,1.02981,34.7928,-25.9039,1.67911,71.9684,8.88891,5.34514,0.123511,0.0742707
2024-09-27 12:42:11.714000+00:00,2024-09-29 00:00:00+00:00,ETH-29SEP24-2675-P,P,2675,2024-09-29 08:00:00+00:00,35.2967,0.739086,0.831471,0.4464,0.2675,-0.1789,2665.12,2682.49,0.65171,38.8696,5.40652,33.4631,-19.737,1.7867,74.9685,13.726,9.45143,0.183091,0.126072
2024-11-01 12:40:11.496000+00:00,2024-11-03 00:00:00+00:00,ETH-3NOV24-2525-C,C,2525,2024-11-03 08:00:00+00:00,35.3301,0.738516,0.83083,0.4345,0.3144,-0.1201,2540.38,2488.18,-2.05496,39.4078,0.627786,38.78,-20.7801,1.3965,70.2207,17.9999,14.8143,0.256333,0.210968
2024-11-22 12:27:36.506000+00:00,2024-11-24 00:00:00+00:00,ETH-24NOV24-3325-P,P,3325,2024-11-24 08:00:00+00:00,35.5399,0.734959,0.803861,0.6312,0.5657,-0.0655,3358.06,3411.26,1.58412,44.5502,1.69433,42.8559,-35.6048,2.4058,92.1705,7.25106,2.38115,0.0786701,0.0258342
2024-12-27 12:22:47.200000+00:00,2024-12-29 00:00:00+00:00,ETH-29DEC24-3400-P,P,3400,2024-12-29 08:00:00+00:00,35.6202,0.733605,0.80238,0.6219,0.3858,-0.2361,3412.63,3400.91,-0.343259,53.7877,15.3634,38.4243,-11.016,1.76506,95.9459,27.4083,22.3033,0.285664,0.232457
2025-01-03 12:29:09.237000+00:00,2025-01-05 00:00:00+00:00,ETH-5JAN25-3500-C,C,3500,2025-01-05 08:00:00+00:00,35.5141,0.735394,0.804337,0.458,0.758,0.3,3469.02,3664.34,5.63026,31.3124,165.026,-133.714,106.601,1.93261,94.8798,-27.113,-32.4671,-0.285761,-0.342192
2025-01-10 12:34:37.884000+00:00,2025-01-12 00:00:00+00:00,ETH-12JAN25-3275-C,C,3275,2025-01-12 08:00:00+00:00,35.4228,0.73694,0.806028,0.5809,0.3564,-0.2245,3297.87,3283.72,-0.429168,66.1799,18.8782,47.3017,-19.5741,2.06214,91.5817,27.7276,22.4541,0.302764,0.245181
2025-01-17 12:40:18.868000+00:00,2025-01-19 00:00:00+00:00,ETH-19JAN25-3375-P,P,3375,2025-01-19 08:00:00+00:00,35.3281,0.738551,0.80779,0.5274,0.5515,0.0241,3407.51,3312.78,-2.78008,35.9631,65.9182,-29.9551,19.2264,2.53714,92.7633,-10.7287,-16.5349,-0.115657,-0.178248
2025-01-31 12:44:06.263000+00:00,2025-02-02 00:00:00+00:00,ETH-2FEB25-3300-P,P,3300,2025-02-02 08:00:00+00:00,35.2649,0.739629,0.808969,0.5614,0.8752,0.3138,3346.88,3122.65,-6.69955,32.5899,177.913,-145.324,138.741,2.10377,88.223,-6.58275,-11.819,-0.0746149,-0.133967
2025-02-14 12:42:31.633000+00:00,2025-02-16 00:00:00+00:00,ETH-16FEB25-2675-P,P,2675,2025-02-16 08:00:00+00:00,35.2912,0.73918,0.808478,0.5107,0.3053,-0.2054,2684.93,2701.48,0.616624,33.9337,1.81305,32.1207,-13.5594,1.54165,75.3645,18.5613,14.9696,0.246287,0.19863
2025-03-07 12:43:37.120000+00:00,2025-03-09 00:00:00+00:00,ETH-9MAR25-2150-P,P,2150,2025-03-09 08:00:00+00:00,35.273,0.739491,0.808818,0.8404,0.6805,-0.1599,2169.68,2204.46,1.60303,42.0707,2.42789,39.6428,-18.7939,1.1933,60.3289,20.8489,17.8864,0.345588,0.296482
2025-04-04 12:40:12.120000+00:00,2025-04-06 00:00:00+00:00,ETH-6APR25-1800-C,C,1800,2025-04-06 08:00:00+00:00,35.33,0.738519,0.830834,0.7858,0.4307,-0.3551,1772.19,1806.03,1.90921,27.3147,12.6841,14.6305,7.83162,0.831196,48.5444,22.4621,19.9018,0.462714,0.409972
2025-04-11 12:34:05.574000+00:00,2025-04-13 00:00:00+00:00,ETH-13APR25-1575-C,C,1575,2025-04-13 08:00:00+00:00,35.4318,0.736788,0.828886,0.7225,0.6943,-0.0282,1562.21,1638.38,4.876,26.0497,63.7746,-37.7249,40.4908,0.936241,43.7769,2.76582,0.27813,0.0631799,0.00635336
2025-05-09 12:44:11.699000+00:00,2025-05-11 00:00:00+00:00,ETH-11MAY25-2375-C,C,2375,2025-05-11 08:00:00+00:00,35.2634,0.739655,0.832112,0.9518,1.7548,0.803,2339.96,2577.08,10.1333,47.4452,205.587,-158.142,170.549,1.50872,65.018,12.4065,8.54446,0.190816,0.131417
2025-05-23 12:43:05.122000+00:00,2025-05-25 00:00:00+00:00,ETH-25MAY25-2500-P,P,2500,2025-05-25 08:00:00+00:00,35.2819,0.739339,0.831756,0.8337,0.5342,-0.2995,2547.21,2528.51,-0.734034,38.8299,5.77593,33.054,-1.13342,0.846122,67.8316,31.9206,28.6721,0.470585,0.422695
2025-05-30 12:38:39.814000+00:00,2025-06-01 00:00:00+00:00,ETH-1JUN25-2575-P,P,2575,2025-06-01 08:00:00+00:00,35.3556,0.738082,0.830342,0.5635,0.5158,-0.0477,2609.24,2526.46,-3.17245,26.4155,50.6774,-24.262,33.0052,1.51694,69.3733,8.74324,4.7486,0.126032,0.06845
2025-06-27 12:31:25.161000+00:00,2025-06-29 00:00:00+00:00,ETH-29JUN25-2450-C,C,2450,2025-06-29 08:00:00+00:00,35.4763,0.736032,0.828037,0.4195,0.3182,-0.1013,2441.72,2435.99,-0.234513,25.0546,3.9855,21.0691,-6.66087,0.991362,68.6987,14.4082,11.2583,0.209731,0.163879
2025-07-04 12:37:43.555000+00:00,2025-07-06 00:00:00+00:00,ETH-6JUL25-2550-C,C,2550,2025-07-06 08:00:00+00:00,35.3712,0.737816,0.830043,0.338,0.3,-0.038,2552.08,2518.49,-1.31646,25.435,0.89652,24.5385,-32.0928,1.63264,72.0806,-7.5543,-11.0382,-0.104804,-0.153137
2025-07-11 12:43:58.172000+00:00,2025-07-13 00:00:00+00:00,ETH-13JUL25-2950-C,C,2950,2025-07-13 08:00:00+00:00,35.2672,0.739591,0.83204,0.6222,0.379,-0.2432,2976.42,2938.66,-1.26857,66.3936,8.53591,57.8577,-27.0437,1.77786,82.0657,30.814,26.1532,0.375479,0.318686
2025-07-18 12:36:07.666000+00:00,2025-07-20 00:00:00+00:00,ETH-20JUL25-3575-P,P,3575,2025-07-20 08:00:00+00:00,35.3979,0.737363,0.829534,0.609,0.392,-0.217,3606.34,3596.21,-0.281147,47.4099,8.41154,38.9984,-12.8596,2.36077,99.4425,26.1388,20.3016,0.262854,0.204154
2025-07-25 12:41:50.042000+00:00,2025-07-27 00:00:00+00:00,ETH-27JUL25-3750-C,C,3750,2025-07-27 08:00:00+00:00,35.3028,0.738983,0.831356,0.5617,0.3862,-0.1755,3723.49,3737.71,0.382071,47.0237,11.9723,35.0515,-18.217,2.41818,103.966,16.8344,10.7737,0.161923,0.103627
2025-08-29 12:42:14.486000+00:00,2025-08-31 00:00:00+00:00,ETH-31AUG25-4450-C,C,4450,2025-08-31 08:00:00+00:00,35.296,0.739099,0.831486,0.5925,0.3403,-0.2522,4389.88,4373.95,-0.363045,47.8303,0.878971,46.9514,-20.7779,2.05979,118.553,26.1734,21.0856,0.220773,0.177857
2025-09-26 12:41:15.595000+00:00,2025-09-28 00:00:00+00:00,ETH-28SEP25-3975-P,P,3975,2025-09-28 08:00:00+00:00,35.3123,0.73882,0.831172,0.5282,0.4042,-0.124,3941.08,4020.12,2.00557,77.6091,4.69149,72.9176,-37.4497,2.16901,108.994,35.4679,30.058,0.325411,0.275776
2025-10-24 12:43:11.711000+00:00,2025-10-26 00:00:00+00:00,ETH-26OCT25-3950-P,P,3950,2025-10-26 08:00:00+00:00,35.2801,0.73937,0.831791,0.4825,0.3099,-0.1726,3975.59,3951.74,-0.600027,42.2244,13.9097,28.3147,-13.4159,2.5431,110.047,14.8988,8.49112,0.135386,0.0771593
2025-10-31 12:35:30.877000+00:00,2025-11-02 00:00:00+00:00,ETH-2NOV25-3875-C,C,3875,2025-11-02 08:00:00+00:00,35.4081,0.73719,0.829338,0.4903,0.3638,-0.1265,3877.17,3872.74,-0.114157,54.8209,15.8853,38.9356,-0.541137,1.96935,109.561,38.3944,32.6203,0.350439,0.297737
2025-12-19 12:22:10.190000+00:00,2025-12-21 00:00:00+00:00,ETH-21DEC25-2925-P,P,2925,2025-12-21 08:00:00+00:00,35.6305,0.733432,0.802191,0.5756,0.4083,-0.1673,2955.12,2977.92,0.771548,34.2856,1.18648,33.0991,-9.74588,1.08815,80.5286,23.3532,20.1426,0.289999,0.250129
2025-12-26 12:33:18.508000+00:00,2025-12-28 00:00:00+00:00,ETH-28DEC25-2975-C,C,2975,2025-12-28 08:00:00+00:00,35.4449,0.736566,0.805619,0.3736,0.3913,0.0177,2968.55,2955.38,-0.443796,28.2725,6.3126,21.9599,-20.1451,1.44828,83.7346,1.81482,-2.44406,0.0216735,-0.0291882
2026-01-09 11:39:17.531000+00:00,2026-01-11 00:00:00+00:00,ETH-12JAN26-3075-P,P,3075,2026-01-12 08:00:00+00:00,36.3451,0.702318,0.746213,0.4002,0.3418,-0.0584,3094.17,3082.58,-0.374591,34.4725,21.7613,12.7112,-0.897349,1.33421,106.731,11.8138,7.18502,0.110688,0.067319
2026-01-16 11:50:48.870000+00:00,2026-01-18 00:00:00+00:00,ETH-18JAN26-3300-C,C,3300,2026-01-18 08:00:00+00:00,36.1531,0.724751,0.792696,0.3376,0.1735,-0.1641,3302.29,3307.14,0.14699,32.667,11.0608,21.6062,-8.10349,2.24845,93.2901,13.5027,8.01142,0.144739,0.0858764
2026-01-23 12:34:10.916000+00:00,2026-01-25 00:00:00+00:00,ETH-25JAN26-2925-P,P,2925,2026-01-25 08:00:00+00:00,35.4303,0.736813,0.805889,0.3812,0.3681,-0.0131,2932.17,2951.19,0.648519,28.1072,3.92008,24.1871,-11.076,1.40073,82.4553,13.111,9.22697,0.159008,0.111903
2026-01-30 12:36:35.129000+00:00,2026-02-01 00:00:00+00:00,ETH-1FEB26-2750-C,C,2750,2026-02-01 08:00:00+00:00,35.3902,0.737493,0.806633,0.5383,1.4385,0.9002,2742.29,2459.12,-10.326,38.051,0.180966,37.8701,-48.5804,1.60861,77.4198,-10.7104,-14.21,-0.138342,-0.183544
2026-03-06 12:38:13.419000+00:00,2026-03-08 00:00:00+00:00,ETH-8MAR26-2025-P,P,2025,2026-03-08 08:00:00+00:00,35.3629,0.737957,0.807141,0.6663,0.5232,-0.1431,2042.87,1973.25,-3.4082,30.0378,52.4234,-22.3856,31.5042,0.927106,56.5036,9.11863,6.22353,0.161381,0.110144
2026-03-20 12:15:25.510000+00:00,2026-03-22 00:00:00+00:00,ETH-22MAR26-2150-P,P,2150,2026-03-22 08:00:00+00:00,35.7429,0.731547,0.82299,0.5919,1.2266,0.6347,2146.59,2074.25,-3.36959,37.6826,82.6793,-44.9967,40.0297,1.40236,60.6835,-4.967,-8.45524,-0.0818509,-0.139333
2026-03-27 12:37:46.782000+00:00,2026-03-29 00:00:00+00:00,ETH-29MAR26-2000-P,P,2000,2026-03-29 08:00:00+00:00,35.3703,0.737831,0.83006,0.6817,0.3972,-0.2845,1987.76,1995.17,0.372535,44.8562,12.1765,32.6797,-11.4032,1.15106,55.9048,21.2764,18.1754,0.380583,0.325114
2026-04-03 12:30:36.964000+00:00,2026-04-05 00:00:00+00:00,ETH-5APR26-2050-P,P,2050,2026-04-05 08:00:00+00:00,35.4897,0.735806,0.827782,0.3742,0.3276,-0.0466,2061.57,2060.6,-0.0468573,16.4524,3.89336,12.559,-1.56919,0.788901,56.8253,10.9899,8.3283,0.193397,0.14656
2026-04-17 12:13:29.917000+00:00,2026-04-19 00:00:00+00:00,ETH-19APR26-2325-P,P,2325,2026-04-19 08:00:00+00:00,35.775,0.73101,0.822387,0.46,0.4382,-0.0218,2315.83,2353.89,1.64376,34.9854,2.92913,32.0563,-22.1494,1.22868,65.1177,9.90688,6.73781,0.152138,0.103471
2026-05-29 12:33:36.509000+00:00,2026-05-31 00:00:00+00:00,ETH-31MAY26-2000-P,P,2000,2026-05-31 08:00:00+00:00,35.4399,0.736651,0.828732,0.3402,0.2851,-0.0551,1996.78,2017.74,1.04973,20.8735,1.37429,19.4992,-17.8065,1.45364,56.3721,1.69267,-1.29318,0.0300268,-0.02294
2026-06-26 12:40:02.631000+00:00,2026-06-28 00:00:00+00:00,ETH-28JUN26-1525-P,P,1525,2026-06-28 08:00:00+00:00,35.3326,0.738474,0.830783,0.7187,0.5787,-0.14,1534.79,1574.65,2.59696,26.4357,0.356924,26.0788,-25.4543,0.795365,42.9019,0.624486,-1.25538,0.0145561,-0.0292617
2026-07-03 12:07:23.978000+00:00,2026-07-05 00:00:00+00:00,ETH-5JUL26-1725-P,P,1725,2026-07-05 08:00:00+00:00,35.8767,0.729317,0.820482,0.3533,0.5296,0.1763,1739.11,1776.18,2.13156,11.1535,0.373605,10.7798,-11.0559,0.856599,46.4429,-0.276007,-2.32832,-0.00594294,-0.050133
2026-07-10 12:18:33.314000+00:00,2026-07-12 00:00:00+00:00,ETH-12JUL26-1800-C,C,1800,2026-07-12 08:00:00+00:00,35.6907,0.732421,0.823973,0.3561,0.3969,0.0408,1799.65,1789.32,-0.573876,17.9471,4.28446,13.6626,-18.7842,1.54069,50.8824,-5.12154,-8.42493,-0.100655,-0.165577
2026-07-24 11:43:46.534000+00:00,2026-07-26 00:00:00+00:00,ETH-26JUL26-1875-P,P,1875,2026-07-26 08:00:00+00:00,36.2704,0.72283,0.813184,0.3291,0.2213,-0.1078,1879.4,1877.18,-0.118471,15.3528,3.99156,11.3612,-0.690157,0.911954,52.8041,10.6711,7.98315,0.202088,0.151184
2026-08-07 12:36:56.582000+00:00,2026-08-09 00:00:00+00:00,ETH-9AUG26-1920-C,C,1920,2026-08-09 08:00:00+00:00,35.3843,0.737594,0.829794,0.329,0.2364,-0.0926,1925.8,1915.5,-0.534757,20.9352,3.50795,17.4273,-7.69249,0.879226,53.9112,9.7348,7.11119,0.180571,0.131906
