f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.7904,1.08273,0.730006,2.58624,2.90927e-05,0.739889,,1.80207,2025-05-09 12:45:00.978000+00:00,2025-05-11 00:00:00+00:00,XRP_USDC-11MAY25-2d35-P,2.35,P,2025-05-11 08:00:00+00:00,35.2497,0.739889,2.3819,2.4244,1.78429,0.7904,0.9732,0.1828,0.0384401,0.00521204,0.033228,-0.0339598,0.0072239,0.00136607,0.000790189,0.0649575,-0.000731816,-0.010112,-0.0112661,-0.155671
0.5077,0.957072,0.530472,0.392103,3.48155e-06,0.742082,,1.79675,2026-04-17 12:52:41.061000+00:00,2026-04-19 00:00:00+00:00,XRP_USDC-19APR26-1d44-C,1.44,C,2026-04-19 08:00:00+00:00,35.1219,0.742082,1.4567,1.4341,-1.55145,0.5077,0.4055,-0.1022,0.0301977,0.00446592,0.0257317,-0.0247634,0.00430828,0.00086724,0.000473133,0.0388939,0.000968342,-0.00468032,0.024897,-0.120336
0.5707,0.865954,0.659042,0.316699,4.37318e-05,0.79171,,1.68412,2026-06-26 15:34:52.221000+00:00,2026-06-28 00:00:00+00:00,XRP_USDC-28JUN26-1d04-P,1.04,P,2026-06-28 08:00:00+00:00,32.4188,0.79171,1.0412,1.0474,0.595467,0.5707,0.4607,-0.11,0.0161967,0.00283274,0.0133639,-0.00952221,0.00259207,0.00062658,0.000357688,0.0294038,0.00384171,0.000265371,0.130654,0.00902506
