f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.5165,0.684206,0.754889,1.4398,5.52309e-05,0.797749,-3.27833,1.67137,2025-07-25 15:53:13.760000+00:00,2025-07-27 00:00:00+00:00,ETH-27JUL25-3675-C,3675,C,2025-07-27 08:00:00+00:00,32.1128,0.797749,3628.19,3746.24,3.25356,0.5165,0.4871,-0.0294,33.1558,73.7039,-40.5481,39.1933,9.3314,2.21233,1.3113,97.0867,-1.35476,-14.2098,-0.0139542,-0.146362
0.5946,0.716349,0.830043,3.24877,9.78174e-05,0.799423,-0.158333,1.66787,2025-08-15 15:58:16.015000+00:00,2025-08-17 00:00:00+00:00,ETH-17AUG25-4400-P,4400,P,2025-08-17 08:00:00+00:00,32.0289,0.799423,4433.04,4420.14,-0.29107,0.5946,0.3691,-0.2255,58.8896,11.1771,47.7125,-27.7143,14.3981,2.65595,1.65983,122.891,19.9982,1.2843,0.162731,0.0104507
0.5492,0.730559,0.751753,4.48109,4.71839e-05,0.799483,,1.66774,2025-08-29 15:58:26.849000+00:00,2025-08-31 00:00:00+00:00,ETH-31AUG25-4325-P,4325,P,2025-08-31 08:00:00+00:00,32.0259,0.799483,4326.44,4407.32,1.86941,0.5492,0.4917,-0.0575,66.4478,3.15441,63.2934,-52.7967,14.3696,1.69223,1.65153,122.277,10.4967,-7.21668,0.0858435,-0.0590191
0.615,1.0614,0.579421,0.549648,3.85701e-05,0.79504,,1.67706,2025-09-05 15:45:01.691000+00:00,2025-09-07 00:00:00+00:00,ETH-7SEP25-4250-P,4250,P,2025-09-07 08:00:00+00:00,32.2495,0.79504,4304.11,4274.56,-0.686619,0.615,0.408,-0.207,50.4206,10.935,39.4856,-4.0701,8.25147,2.5736,1.56554,115.91,35.4155,23.0249,0.305542,0.198644
0.4348,0.616768,0.704965,1.78108,3.88289e-05,0.799477,-1.335,1.66776,2025-10-31 15:58:25.784000+00:00,2025-11-02 00:00:00+00:00,ETH-2NOV25-3875-P,3875,P,2025-11-02 08:00:00+00:00,32.0262,0.799477,3863.09,3868.04,0.128053,0.4348,0.3596,-0.0752,53.7541,20.4952,33.2589,-26.2671,11.7818,2.31934,1.46998,108.835,6.99184,-8.57928,0.0642425,-0.0788282
0.9374,0.904944,1.03587,4.57319,4.73591e-05,0.797802,,1.67126,2025-11-21 15:53:23.209000+00:00,2025-11-23 00:00:00+00:00,ETH-23NOV25-2650-P,2650,P,2025-11-23 08:00:00+00:00,32.1102,0.797802,2692.26,2775.11,3.0771,0.9374,0.7442,-0.1932,51.6483,0.451023,51.1973,-34.7058,6.07372,0.864057,0.990949,73.3685,16.4915,8.5628,0.224776,0.116709
0.485,0.630641,0.769058,1.48726,3.20193e-06,0.799488,,1.66773,2025-12-05 15:58:27.854000+00:00,2025-12-07 00:00:00+00:00,ETH-7DEC25-3100-C,3100,C,2025-12-07 08:00:00+00:00,32.0256,0.799488,3095.96,3040.61,-1.78792,0.485,0.4264,-0.0586,40.4901,1.15599,39.3341,-43.7517,7.61258,1.07329,1.18203,87.5157,-4.41762,-14.2855,-0.050478,-0.163234
0.5668,0.778977,0.727621,5.31264,2.54653e-06,0.799809,,1.66707,2025-12-12 15:59:25.550000+00:00,2025-12-14 00:00:00+00:00,ETH-14DEC25-3050-P,3050,P,2025-12-14 08:00:00+00:00,32.0096,0.799809,3071.9,3115.11,1.40676,0.5668,0.4547,-0.1121,38.8762,1.13943,37.7367,-23.8436,6.19024,1.064,1.15028,85.1651,13.8931,5.48861,0.163132,0.0644467
0.4019,0.839729,0.478607,0.746975,2.013e-05,0.799739,,1.66721,2025-12-26 15:59:13.087000+00:00,2025-12-28 00:00:00+00:00,ETH-28DEC25-2950-C,2950,C,2025-12-28 08:00:00+00:00,32.013,0.799739,2919.78,2956.29,1.25039,0.4019,0.3976,-0.0043,20.3946,17.5223,2.87224,4.15615,5.24284,1.76282,1.04976,77.7231,7.02839,-1.02704,0.0904286,-0.013214
0.3972,0.972482,0.408439,2.74085,6.64765e-05,0.799239,,1.66825,2026-01-02 15:57:42.963000+00:00,2026-01-04 00:00:00+00:00,ETH-4JAN26-3100-C,3100,C,2026-01-04 08:00:00+00:00,32.0381,0.799239,3081.18,3149.3,2.21102,0.3972,0.5293,0.1321,26.1052,53.5755,-27.4704,17.4384,8.87075,1.86914,1.15281,85.3526,-10.0319,-21.9247,-0.117535,-0.256871
0.3064,0.55033,0.556757,1.72375,2.18751e-05,0.79879,-2.70333,1.66919,2026-01-16 15:56:21.819000+00:00,2026-01-18 00:00:00+00:00,ETH-18JAN26-3250-P,3250,P,2026-01-18 08:00:00+00:00,32.0606,0.79879,3265.46,3312.51,1.44086,0.3064,0.3315,0.0251,21.1643,0.361823,20.8025,-16.791,5.06749,1.02486,1.21464,89.9304,4.01147,-3.29553,0.0446063,-0.0366453
0.826,0.55386,1.49135,9.17784,2.14801e-06,0.795291,20.7017,1.67653,2026-02-06 15:45:47.385000+00:00,2026-02-08 00:00:00+00:00,ETH-8FEB26-2000-P,2000,P,2026-02-08 08:00:00+00:00,32.2368,0.795291,1989.71,2091.04,5.09256,0.826,0.9774,0.1514,51.9072,1.74192,50.1653,-60.0976,7.2021,0.814653,0.758514,56.1594,-9.9323,-18.7076,-0.176859,-0.333116
0.5266,0.68105,0.773218,3.87923,1.66986e-05,0.794657,,1.67787,2026-02-27 15:43:51.748000+00:00,2026-03-01 00:00:00+00:00,ETH-1MAR26-1950-C,1950,C,2026-03-01 08:00:00+00:00,32.269,0.794657,1946.84,1966.14,0.991404,0.5266,0.6752,0.1486,27.4534,25.2895,2.16392,-17.1472,7.40306,1.17389,0.743226,55.0274,-14.9832,-24.3034,-0.272286,-0.44166
0.6401,0.744757,0.859475,4.39026,3.16221e-06,0.799239,,1.66825,2026-03-06 15:57:42.923000+00:00,2026-03-08 00:00:00+00:00,ETH-8MAR26-1950-P,1950,P,2026-03-08 08:00:00+00:00,32.0381,0.799239,1978.14,1969.71,-0.426049,0.6401,0.5719,-0.0682,23.2308,5.88254,17.3482,-5.37975,4.09087,1.18436,0.713347,52.8152,11.9685,5.97993,0.226611,0.113224
0.4899,0.690014,0.709986,0.25985,2.3011e-05,0.787996,,1.69206,2026-03-20 15:23:26.389000+00:00,2026-03-22 00:00:00+00:00,ETH-22MAR26-2125-P,2125,P,2026-03-22 08:00:00+00:00,32.6093,0.787996,2124.99,2061.17,-3.00294,0.4899,0.6263,0.1364,29.4396,64.7226,-35.283,38.6917,5.16358,1.25585,0.811368,60.0726,3.40865,-3.82214,0.0567423,-0.0636254
0.5933,0.741001,0.800673,3.67233,6.76286e-06,0.79992,,1.66683,2026-03-27 15:59:45.652000+00:00,2026-03-29 00:00:00+00:00,ETH-29MAR26-1975-P,1975,P,2026-03-29 08:00:00+00:00,32.004,0.79992,1989.9,1991.48,0.0794519,0.5933,0.4758,-0.1175,26.3346,4.98586,21.3487,-11.1196,3.8436,1.19441,0.744895,55.151,10.2291,4.44621,0.185475,0.0806189
0.3724,0.589636,0.631576,0.388632,1.65393e-05,0.772717,,1.72551,2026-04-03 14:35:15.676000+00:00,2026-04-05 00:00:00+00:00,ETH-5APR26-2025-P,2025,P,2026-04-05 08:00:00+00:00,33.4123,0.772717,2044.37,2064.35,0.977507,0.3724,0.443,0.0706,13.1168,0.923151,12.1936,-4.41201,2.91223,0.728705,0.727997,53.8999,7.78161,3.41268,0.144371,0.0633151
0.499,0.856242,0.582779,4.01533,2.46806e-06,0.796893,-0.993333,1.67316,2026-04-17 15:50:38.572000+00:00,2026-04-19 00:00:00+00:00,ETH-19APR26-2375-C,2375,C,2026-04-19 08:00:00+00:00,32.156,0.796893,2397.09,2366.94,-1.25771,0.499,0.4122,-0.0868,45.8529,8.1885,37.6644,-67.6863,6.74013,1.42921,0.880344,65.1795,-30.0219,-39.0716,-0.460604,-0.599446
0.374,0.73099,0.511635,0.704286,4.66435e-05,0.787913,-5.675,1.69223,2026-04-24 15:23:11.015000+00:00,2026-04-26 00:00:00+00:00,ETH-26APR26-2325-P,2325,P,2026-04-26 08:00:00+00:00,32.6136,0.787913,2344.27,2327.6,-0.711094,0.374,0.2512,-0.1228,16.2386,5.82087,10.4177,-8.50663,4.75375,1.40156,0.849267,62.8786,1.91106,-5.09352,0.0303929,-0.0810056
0.3009,0.680752,0.442011,1.96005,2.07637e-05,0.797026,-7.16,1.67289,2026-05-01 15:51:02.701000+00:00,2026-05-03 00:00:00+00:00,ETH-3MAY26-2300-P,2300,P,2026-05-03 08:00:00+00:00,32.1492,0.797026,2305.28,2321.31,0.695452,0.3009,0.2992,-0.0017,17.0623,1.67491,15.3874,-10.7038,5.7447,0.900948,0.87421,64.7253,4.68352,-2.83634,0.07236,-0.0438212
0.2432,0.601919,0.404041,0.724927,8.44828e-06,0.7944,,1.67842,2026-05-22 15:43:04.913000+00:00,2026-05-24 00:00:00+00:00,ETH-24MAY26-2125-C,2125,C,2026-05-24 08:00:00+00:00,32.282,0.7944,2115.66,2115.65,-0.000323787,0.2432,0.3806,0.1374,10.3834,5.76184,4.62159,-20.146,5.0881,1.26939,0.783667,58.0216,-15.5244,-22.6656,-0.267563,-0.39064
0.7366,0.853158,0.86338,10.7186,3.97905e-05,0.799179,,1.66838,2026-06-05 15:57:32.026000+00:00,2026-06-07 00:00:00+00:00,ETH-7JUN26-1600-C,1600,C,2026-06-07 08:00:00+00:00,32.0411,0.799179,1582.84,1569.18,-0.862875,0.7366,0.6149,-0.1217,25.2622,2.24206,23.0201,-33.1811,6.08532,0.755108,0.594684,44.0296,-10.161,-17.5961,-0.230777,-0.399643
0.3426,0.548298,0.624842,0.216412,1.1911e-06,0.796997,,1.67295,2026-06-19 15:50:57.335000+00:00,2026-06-21 00:00:00+00:00,ETH-21JUN26-1700-P,1700,P,2026-06-21 08:00:00+00:00,32.1507,0.796997,1707.92,1739.88,1.87159,0.3426,0.4508,0.1082,12.8476,0.426147,12.4214,-14.4228,4.48274,0.565644,0.63885,47.2996,-2.00141,-7.68864,-0.0423136,-0.162552
0.5297,0.734473,0.721197,1.05317,1.00916e-05,0.79202,,1.68346,2026-06-26 15:35:49.085000+00:00,2026-06-28 00:00:00+00:00,ETH-28JUN26-1575-P,1575,P,2026-06-28 08:00:00+00:00,32.403,0.79202,1579.08,1571.35,-0.489456,0.5297,0.3156,-0.2141,21.6332,7.98598,13.6472,-2.62827,4.45721,0.94513,0.600704,44.4753,11.0189,5.01588,0.247754,0.112779
0.2841,0.533872,0.53215,2.88075,1.35284e-05,0.786375,-3.24833,1.69554,2026-07-10 15:18:25.002000+00:00,2026-07-12 00:00:00+00:00,ETH-12JUL26-1800-C,1800,C,2026-07-12 08:00:00+00:00,32.6931,0.786375,1790.79,1789.32,-0.0819635,0.2841,0.3969,0.1128,10.2826,4.28446,5.99817,-10.7536,6.49759,1.0728,0.663702,49.1396,-4.75548,-12.9896,-0.0967749,-0.26434
0.332,0.737155,0.45038,0.765109,1.86227e-05,0.797714,1.15667,1.67144,2026-07-24 15:53:07.412000+00:00,2026-07-26 00:00:00+00:00,ETH-26JUL26-1875-P,1875,P,2026-07-26 08:00:00+00:00,32.1146,0.797714,1861.1,1877.18,0.863767,0.332,0.2213,-0.1107,25.3528,3.99156,21.3612,-11.564,4.12058,1.05728,0.678537,50.2379,9.79725,3.94086,0.195017,0.0784439
0.32,0.6468,0.494743,3.38506,3.59011e-05,0.784653,-2.13333,1.69926,2026-07-31 15:13:03.549000+00:00,2026-08-02 00:00:00+00:00,ETH-2AUG26-1860-C,1860,C,2026-08-02 08:00:00+00:00,32.7823,0.784653,1853.7,1843.39,-0.555972,0.32,0.2795,-0.0405,13.8356,1.15633,12.6793,-10.0328,4.57207,0.70065,0.701145,51.9118,2.64654,-3.32732,0.0509815,-0.0640957
