entry_ts,exit_ts,instrument,cp,strike,expiry,hold_hours,wknd_frac,closed_frac,iv_in,iv_out,iv_change,index_in,index_out,index_move_pct,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
2020-05-15 12:24:38.261000+00:00,2020-05-17 00:00:00+00:00,BTC-17MAY20-9500-C,C,9500,2020-05-17 08:00:00+00:00,35.5894,0.734124,0.825889,0.6899,0.4557,-0.2342,9548.25,9386.76,-1.69133,210.881,13.7741,197.106,-129.763,6.57046,267.761,67.3439,53.8526,0.251508,0.201122
2020-05-22 11:49:58.845000+00:00,2020-05-24 00:00:00+00:00,BTC-24MAY20-9125-P,P,9125,2020-05-24 08:00:00+00:00,36.167,0.724523,0.815088,0.6316,0.6389,0.0073,9151.43,9154.31,0.0313961,150.298,56.7127,93.585,-23.571,4.10064,257.768,70.014,58.1741,0.271616,0.225684
2020-05-29 12:42:08.225000+00:00,2020-05-31 00:00:00+00:00,BTC-31MAY20-9500-P,P,9500,2020-05-31 08:00:00+00:00,35.2977,0.739069,0.831453,0.6285,0.8653,0.2368,9440.48,9697.75,2.72519,199.707,30.8205,168.887,-176.767,7.18682,265.04,-7.88065,-23.1198,-0.0297338,-0.0872315
2020-06-12 12:39:56.557000+00:00,2020-06-14 00:00:00+00:00,BTC-14JUN20-9500-C,C,9500,2020-06-14 08:00:00+00:00,35.3343,0.738445,0.830751,0.4709,0.4087,-0.0622,9453.86,9469.85,0.169164,104.439,33.198,71.2412,-8.63155,4.99314,265.074,62.6096,49.6282,0.236196,0.187224
2020-06-19 12:39:38.035000+00:00,2020-06-21 00:00:00+00:00,BTC-21JUN20-9500-C,C,9500,2020-06-21 08:00:00+00:00,35.3394,0.738358,0.830652,0.4148,0.491,0.0762,9395.2,9353.82,-0.440428,66.1928,10.687,55.5058,-29.6113,3.49907,248.734,25.8945,16.0723,0.104105,0.0646164
2020-07-17 12:39:10.571000+00:00,2020-07-19 00:00:00+00:00,BTC-19JUL20-9125-C,C,9125,2020-07-19 08:00:00+00:00,35.3471,0.738228,0.830506,0.3193,0.2268,-0.0925,9159.34,9183.71,0.266158,100.834,64.6129,36.2214,7.05749,3.98435,254.931,43.2789,31.5689,0.169767,0.123833
2020-07-24 12:35:56.115000+00:00,2020-07-26 00:00:00+00:00,BTC-26JUL20-9500-P,P,9500,2020-07-26 08:00:00+00:00,35.4011,0.737309,0.829472,0.2645,0.509,0.2445,9529.12,9713.93,1.93945,57.5385,4.87275,52.6657,-49.9695,5.02768,265.439,2.69616,-8.11373,0.0101574,-0.0305672
2020-08-07 12:37:28.015000+00:00,2020-08-09 00:00:00+00:00,BTC-9AUG20-11750-P,P,11750,2020-08-09 08:00:00+00:00,35.3756,0.737743,0.829961,0.4624,0.4891,0.0267,11736.7,11799.8,0.537853,160.254,47.3358,112.918,-81.4468,8.2818,331.787,31.4716,13.2359,0.0948547,0.0398928
2020-09-25 12:39:53.695000+00:00,2020-09-27 00:00:00+00:00,BTC-27SEP20-10625-P,P,10625,2020-09-27 08:00:00+00:00,35.3351,0.738432,0.830736,0.321,0.4281,0.1071,10604.6,10759.4,1.45952,106.861,12.1585,94.7024,-68.8722,6.24194,299.037,25.8302,12.2798,0.0863781,0.0410644
2020-11-13 12:42:37.641000+00:00,2020-11-15 00:00:00+00:00,BTC-15NOV20-16125-P,P,16125,2020-11-15 08:00:00+00:00,35.2895,0.739209,0.808509,0.446,0.4749,0.0289,16312.6,16158.2,-0.946682,124.257,76.78,47.4768,46.507,8.90223,428.811,93.9838,71.6015,0.219173,0.166977
2020-12-04 12:44:09.331000+00:00,2020-12-06 00:00:00+00:00,BTC-6DEC20-19000-P,P,19000,2020-12-06 08:00:00+00:00,35.2641,0.739644,0.808985,0.6577,0.6556,-0.00209999,18996.7,19206.3,1.1032,354.911,69.7375,285.173,-169.698,11.1844,537.006,115.475,88.148,0.215036,0.164147
2020-12-18 12:01:26.895000+00:00,2020-12-20 00:00:00+00:00,BTC-20DEC20-22750-P,P,22750,2020-12-20 08:00:00+00:00,35.9759,0.727672,0.795891,0.595,0.8221,0.2271,22890.2,23372.6,2.10769,317.851,40.3452,277.506,-372.596,14.9377,638.257,-95.0899,-127.503,-0.148984,-0.199767
2021-01-01 12:40:47.274000+00:00,2021-01-03 00:00:00+00:00,BTC-3JAN21-30000-C,C,30000,2021-01-03 08:00:00+00:00,35.3202,0.738685,0.807937,0.808,0.8553,0.0473,29655.4,32172.9,8.48933,522.835,2173.76,-1650.93,1442.35,18.4666,825.998,-208.572,-252.789,-0.252509,-0.30604
2021-01-08 12:32:40.208000+00:00,2021-01-10 00:00:00+00:00,BTC-10JAN21-41000-P,P,41000,2021-01-10 08:00:00+00:00,35.4555,0.736386,0.805422,1.614,1.3743,-0.2397,41617.6,40428.9,-2.85628,1591.3,998.176,593.119,231.887,20.9633,1156.1,825.006,769.348,0.713612,0.66547
2021-01-15 12:44:04.311000+00:00,2021-01-17 00:00:00+00:00,BTC-17JAN21-38000-C,C,38000,2021-01-17 08:00:00+00:00,35.2655,0.73962,0.808959,1.4679,1.486,0.0181001,37394.4,35836,-4.16753,1279.64,74.528,1205.11,-1057.99,27.3374,1051.75,147.121,90.0787,0.139881,0.0856462
2021-01-22 12:33:50.994000+00:00,2021-01-24 00:00:00+00:00,BTC-24JAN21-31000-C,C,31000,2021-01-24 08:00:00+00:00,35.4358,0.736719,0.805786,1.3443,1.3964,0.0521001,31746,31963.9,0.686399,1601.88,1145.56,456.321,-391.179,20.7235,858.796,65.1419,17.8174,0.0758525,0.020747
2021-01-29 12:44:05.816000+00:00,2021-01-31 00:00:00+00:00,BTC-31JAN21-37000-C,C,37000,2021-01-31 08:00:00+00:00,35.2651,0.739627,0.808967,1.7016,1.6518,-0.0498001,37492.3,34343.4,-8.39886,2047.74,53.0166,1994.72,-1758.56,20.3918,1044.86,236.161,188.784,0.226021,0.180679
2021-02-05 12:37:07.958000+00:00,2021-02-07 00:00:00+00:00,BTC-7FEB21-38000-P,P,38000,2021-02-07 08:00:00+00:00,35.3811,0.737648,0.806803,0.8507,0.8694,0.0187,38180.3,39058.1,2.29917,828.711,77.2953,751.415,-724.992,22.4255,1073.15,26.4237,-26.4746,0.0246226,-0.02467
