f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.6148,0.911847,0.674236,0.920324,,0.734258,,1.81589,2024-09-27 12:25:06.987000+00:00,2024-09-29 00:00:00+00:00,SOL_USDC-29SEP24-156-P,156,P,2024-09-29 08:00:00+00:00,35.5814,0.734258,155.978,157.484,0.96578,0.6148,0.597,-0.0178,2.72251,0.537994,2.18452,-1.117,0.465288,0.0940385,0.012144,4.40933,1.06752,0.496047,0.242104,0.112499
0.8403,0.55533,1.51316,4.8719,,0.293886,,6.80536,2025-02-07 12:40:16.815000+00:00,2025-02-09 00:00:00+00:00,SOL_USDC-14FEB25-196-C,196,C,2025-02-14 08:00:00+00:00,35.3287,0.293886,199.148,200.446,0.652078,0.8403,0.8448,0.00450005,10.7181,10.4891,0.229025,-0.687566,0.33356,0.119878,0.0293696,10.6637,-0.458542,-0.94135,-0.0430002,-0.088276
0.6699,1.08667,0.61647,0.786933,,0.293343,,6.81796,2025-05-02 12:22:08.208000+00:00,2025-05-04 00:00:00+00:00,SOL_USDC-9MAY25-148-P,148,P,2025-05-09 08:00:00+00:00,35.6311,0.293343,150.234,146.791,-2.29208,0.6699,0.6712,0.00130005,4.40625,5.39842,-0.99217,1.16279,0.186996,0.0891076,0.0220966,8.02298,0.170622,-0.127578,0.0212667,-0.0159016
0.5724,0.88631,0.645823,1.68231,,0.726085,,1.83633,2025-08-08 11:55:40.886000+00:00,2025-08-10 00:00:00+00:00,SOL_USDC-10AUG25-176-P,176,P,2025-08-10 08:00:00+00:00,36.072,0.726085,177.685,180.406,1.53108,0.5724,0.5583,-0.0141,2.09776,0.0952799,2.00248,-2.02595,0.506253,0.0652156,0.0133932,4.86288,-0.0234678,-0.608329,-0.00482591,-0.125097
1.0261,0.932184,1.10075,8.63358,,0.731918,,1.8217,2025-11-21 12:16:45.342000+00:00,2025-11-23 00:00:00+00:00,SOL_USDC-23NOV25-122-P,122,P,2025-11-23 08:00:00+00:00,35.7207,0.731918,123.38,127.648,3.45956,1.0261,0.9667,-0.0594,2.91122,0.0954139,2.8158,-2.9388,0.363691,0.0489407,0.00943399,3.42536,-0.123001,-0.545067,-0.035909,-0.159127
0.6629,0.736299,0.900313,5.54951,,0.732807,,1.81949,2025-12-19 12:19:56.233000+00:00,2025-12-21 00:00:00+00:00,SOL_USDC-21DEC25-128-C,128,C,2025-12-21 08:00:00+00:00,35.6677,0.732807,125.717,125.975,0.205382,0.6629,0.5788,-0.0841,1.40825,0.218357,1.18989,-0.767845,0.279324,0.0650097,0.00917681,3.33198,0.422047,0.0685364,0.126666,0.0205693
0.6515,0.745515,0.873893,1.43373,,0.715513,,1.86347,2026-02-27 11:16:36.537000+00:00,2026-03-01 00:00:00+00:00,SOL_USDC-1MAR26-84-P,84,P,2026-03-01 08:00:00+00:00,36.7232,0.715513,84.7991,84.3546,-0.52418,0.6515,0.7222,0.0707,1.18755,0.569213,0.618334,-1.76277,0.313817,0.0507461,0.00643373,2.336,-1.14443,-1.51543,-0.489911,-0.648728
