weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2019-06-01 00:00:00+00:00,8561.25,8748,8838.25,8471.5,2.18134,4.32922,0.456389,0.721585,0.632481,,0.967371,,
2019-06-08 00:00:00+00:00,7982,7637.5,8049,7522.5,-4.31596,6.999,0.531152,0.862292,0.615977,,0.927776,,
2019-06-15 00:00:00+00:00,8713.5,8982,9422.5,8634,3.08143,9.1325,0.706019,0.596571,1.18346,,0.70632,,
2019-06-22 00:00:00+00:00,10163,10854,11261.5,10123.5,6.79917,11.2412,1.2317,0.604835,2.03642,,0.907455,,
2019-06-29 00:00:00+00:00,12322.5,10759.5,12376,10671.5,-12.6841,15.9724,1.35584,1.92306,0.70504,,1.13752,,
2019-07-06 00:00:00+00:00,11300,11478,11688.5,11112,1.57522,5.18808,0.914453,1.39019,0.657789,,1.10323,,
2019-07-13 00:00:00+00:00,11832.5,10185,11832.5,10122.5,-13.9235,16.8931,1.14772,1.12604,1.01926,,1.04064,,
2019-07-20 00:00:00+00:00,10563,10591,11082.5,10347,0.265076,7.10834,0.72885,1.36025,0.535819,,1.41338,,
2019-07-27 00:00:00+00:00,9828,9536.5,10177.5,9141,-2.96602,11.339,1.06531,0.746477,1.42712,,1.19223,,
2019-08-03 00:00:00+00:00,10537,10984.5,11073.5,10517,4.24694,5.29143,0.494216,0.483582,1.02199,,1.02984,,
2019-08-10 00:00:00+00:00,11912.5,11558,11972.5,11169,-2.97587,7.19402,0.723075,0.803094,0.900362,,1.04712,,
2019-08-17 00:00:00+00:00,10334.5,10315,10487.5,10033.5,-0.188688,4.52484,0.620785,0.7896,0.786202,,0.852237,,
2019-08-24 00:00:00+00:00,10422,10141.5,10430.5,9905.5,-2.69142,5.30009,0.661259,0.605667,1.09179,,0.851229,,
2019-08-31 00:00:00+00:00,9575.5,9771,9804.5,9469.5,2.04167,3.53767,0.331727,0.717676,0.462224,,0.859881,,
2019-09-07 00:00:00+00:00,10320.5,10408,10596,10320.5,0.847827,2.66944,0.401434,0.548851,0.731408,,0.793852,,
2019-09-14 00:00:00+00:00,10366,10316,10446,10274,-0.482346,1.67413,0.265056,0.454724,0.582895,,0.65401,,
2019-09-21 00:00:00+00:00,10172.5,10030.5,10172.5,9856.5,-1.39592,3.20601,0.341299,0.516476,0.660823,,0.649238,,
