weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2023-03-18 00:00:00+00:00,1794.6,1786.6,1843.45,1759.75,-0.445782,4.75636,0.719386,0.856488,0.839925,0.668772,0.802348,-0.0506133,0.833519
2023-03-25 00:00:00+00:00,1752.35,1775.45,1799.7,1719,1.31823,4.69459,0.414122,0.681053,0.608061,0.566194,0.84854,0.152073,0.667257
2023-04-01 00:00:00+00:00,1821.8,1794.55,1840,1781.1,-1.49577,3.30695,0.274472,0.511098,0.537024,0.4708,0.60905,0.196328,0.773008
2023-04-08 00:00:00+00:00,1864.2,1858.6,1879.55,1828.6,-0.300397,2.78628,0.306306,0.496468,0.616971,0.370649,0.570439,0.064343,0.649762
2023-04-15 00:00:00+00:00,2095.5,2121.45,2139.25,2077.4,1.23837,2.97728,0.384383,0.608565,0.631621,0.513186,0.680698,0.128803,0.753911
2023-04-22 00:00:00+00:00,1851.6,1861.95,1885.6,1839,0.558976,2.53399,0.37979,0.504935,0.752156,0.439119,0.516413,0.0593289,0.850325
2023-04-29 00:00:00+00:00,1893.4,1871.5,1935.5,1871.5,-1.15665,3.41972,0.368222,0.646563,0.569507,0.401143,0.522577,0.0329207,0.767624
2023-05-06 00:00:00+00:00,1996.6,1872.6,2015.95,1872.6,-6.21056,7.65513,0.504483,0.487994,1.03379,0.408544,0.549388,-0.0959392,0.743634
2023-05-13 00:00:00+00:00,1807.1,1799.75,1824.35,1790.25,-0.406729,1.90476,0.299496,0.580475,0.515949,0.45995,0.548671,0.160454,0.838298
2023-05-20 00:00:00+00:00,1813.15,1806.25,1828.35,1800.05,-0.380553,1.57218,0.210597,0.344734,0.610896,0.326442,0.423076,0.115845,0.771592
2023-05-27 00:00:00+00:00,1828.55,1910.6,1916.8,1820.65,4.48716,5.28108,0.347353,0.33106,1.04921,0.305677,0.390387,-0.0416758,0.783011
2023-06-03 00:00:00+00:00,1907.5,1891.45,1914.05,1886.85,-0.841415,1.44156,0.208056,0.319876,0.650428,0.289256,0.400951,0.0812,0.721425
2023-06-10 00:00:00+00:00,1841.6,1754.3,1844.05,1723.3,-4.74044,7.00691,0.514108,0.443359,1.15958,0.283764,0.413911,-0.230343,0.685569
2023-06-17 00:00:00+00:00,1717.75,1721.1,1760,1715.1,0.195023,2.61792,0.338142,0.461344,0.732951,0.381008,0.508312,0.0428657,0.749555
2023-06-24 00:00:00+00:00,1890.6,1900.15,1928.6,1867.4,0.505131,3.27728,0.359346,0.480121,0.74845,0.439128,0.457703,0.0797812,0.959417
2023-07-01 00:00:00+00:00,1937.2,1938.65,1959.8,1897.65,0.0748503,3.2751,0.39004,0.508922,0.766404,0.396603,0.437582,0.00656339,0.906353
2023-07-08 00:00:00+00:00,1869.85,1863.75,1879,1845.3,-0.326229,1.82626,0.221447,0.352615,0.628013,0.364074,0.392663,0.142627,0.927192
2023-07-15 00:00:00+00:00,1939.3,1924.2,1945.9,1921.2,-0.778631,1.28565,0.213413,0.398992,0.534879,0.420324,0.411246,0.206911,1.02208
2023-07-22 00:00:00+00:00,1892.2,1889.4,1903.6,1855.9,-0.147976,2.57018,0.259169,0.310439,0.834847,0.276921,0.350089,0.0177521,0.791002
2023-07-29 00:00:00+00:00,1874.95,1862.65,1887.1,1854.85,-0.656017,1.73869,0.166335,0.242465,0.686015,0.240563,0.365455,0.0742278,0.658255
2023-08-05 00:00:00+00:00,1829.8,1829,1837.65,1825.95,-0.0437206,0.640762,0.11354,0.272377,0.416848,0.220568,0.353474,0.107028,0.624
2023-08-12 00:00:00+00:00,1847.75,1840,1860.4,1837.05,-0.419429,1.27106,0.0965244,0.219322,0.440104,0.193894,0.271745,0.0973695,0.713515
2023-08-19 00:00:00+00:00,1662.8,1685.25,1692.95,1654.6,1.35013,2.31778,0.268075,1.51885,0.176499,0.412257,0.229548,0.144182,1.79595
2023-08-26 00:00:00+00:00,1653,1658.2,1658.95,1643.95,0.31458,0.912437,0.141577,0.385635,0.367126,0.282418,0.394656,0.140841,0.715605
2023-09-02 00:00:00+00:00,1628.05,1635.65,1643.75,1626.25,0.466816,1.0761,0.189041,0.393068,0.480937,0.287311,0.359783,0.0982704,0.798568
2023-09-09 00:00:00+00:00,1636.05,1617.1,1636.4,1604.7,-1.15828,1.97545,0.203153,0.275204,0.738191,0.25182,0.324823,0.0486675,0.775253
2023-09-16 00:00:00+00:00,1640.85,1622.5,1649.35,1615,-1.11832,2.12693,0.182188,0.42682,0.426849,0.249144,0.357058,0.0669561,0.697769
2023-09-23 00:00:00+00:00,1593.6,1580.6,1600.35,1578.25,-0.815763,1.40029,0.16601,0.309912,0.53567,0.209556,0.330402,0.0435459,0.634247
2023-09-30 00:00:00+00:00,1667.3,1733.5,1734.9,1667.15,3.97049,4.06382,0.431502,0.30758,1.40289,0.270687,0.284597,-0.160815,0.951124
2023-10-07 00:00:00+00:00,1645.85,1633.7,1648.3,1618.5,-0.73822,1.84121,0.206673,0.388628,0.531803,0.230958,0.319734,0.0242846,0.722344
2023-10-14 00:00:00+00:00,1553.5,1558.15,1565.7,1546.1,0.299324,1.26771,0.182327,0.389095,0.468594,0.260449,0.331007,0.0781219,0.786839
2023-10-21 00:00:00+00:00,1606.1,1664.9,1668.05,1593.25,3.66104,4.69481,0.335903,0.430183,0.780836,0.327358,0.311353,-0.00854461,1.0514
2023-10-28 00:00:00+00:00,1782,1796.25,1811.8,1768.9,0.799663,2.42524,0.286692,0.662109,0.432998,0.354995,0.576379,0.0683026,0.615905
2023-11-04 00:00:00+00:00,1831.25,1894.35,1912.1,1827.55,3.44573,4.62641,0.396456,0.442626,0.895689,0.359732,0.457566,-0.0367238,0.786186
2023-11-11 00:00:00+00:00,2080.4,2046.7,2089.6,2024.05,-1.61988,3.23856,0.417794,0.600422,0.695834,0.546289,0.478044,0.128495,1.14276
2023-11-18 00:00:00+00:00,1960.45,2013.05,2014.1,1921.35,2.68306,4.82733,0.331646,0.63577,0.521644,0.457058,0.556357,0.125412,0.82152
2023-11-25 00:00:00+00:00,2083.3,2063.75,2095.5,2043.75,-0.938415,2.53211,0.288752,0.509373,0.566878,0.440585,0.507834,0.151832,0.867576
2023-12-02 00:00:00+00:00,2089.65,2195.45,2209.7,2088.55,5.06305,5.80068,0.405034,0.384838,1.05248,0.417289,0.433285,0.0122544,0.963081
2023-12-09 00:00:00+00:00,2362.5,2353.4,2405.45,2324.5,-0.385185,3.48247,0.371269,0.532439,0.697299,0.432226,0.504002,0.0609569,0.857588
2023-12-16 00:00:00+00:00,2226.4,2195.65,2263,2195.65,-1.38115,3.06743,0.364571,0.698181,0.522173,0.377926,0.508626,0.0133551,0.743034
2023-12-23 00:00:00+00:00,2330.75,2266.1,2333.8,2250.5,-2.77379,3.7014,0.388956,0.554977,0.700851,0.427313,0.4825,0.0383564,0.885621
2023-12-30 00:00:00+00:00,2297.45,2282.8,2323,2270.75,-0.637663,2.301,0.355725,0.521607,0.681979,0.5097,0.503381,0.153975,1.01255
2024-01-06 00:00:00+00:00,2271.05,2223.3,2271.1,2213.3,-2.10255,2.61149,0.332728,1.05044,0.316751,0.56336,0.639156,0.230632,0.881413
2024-01-13 00:00:00+00:00,2529.15,2472.8,2589.05,2472.8,-2.22802,4.70115,0.472684,0.889754,0.531253,0.588074,0.907042,0.11539,0.648343
2024-01-20 00:00:00+00:00,2487.7,2455.5,2487.75,2452.4,-1.29437,1.44145,0.209936,0.441898,0.475078,0.410566,0.516817,0.20063,0.794412
2024-01-27 00:00:00+00:00,2265.65,2257.25,2304.7,2243.8,-0.370755,2.71415,0.287899,0.551679,0.52186,0.340708,0.551624,0.0528083,0.617644
2024-02-03 00:00:00+00:00,2306.85,2289.3,2326.95,2274,-0.760778,2.3285,0.295761,0.42689,0.692826,0.296375,0.441472,0.000614028,0.671332
2024-02-10 00:00:00+00:00,2492.1,2508.2,2539.15,2476.15,0.646041,2.54427,0.276732,0.382805,0.722906,0.363373,0.372884,0.0866411,0.974494
2024-02-17 00:00:00+00:00,2802.25,2884.05,2896.2,2725.95,2.91908,6.24553,0.403698,0.540259,0.747231,0.447986,0.551902,0.0442879,0.811713
2024-02-24 00:00:00+00:00,2923.25,3112.9,3119.75,2909.4,6.48764,7.23001,0.378892,0.580398,0.652814,0.505709,0.618706,0.126817,0.817366
2024-03-02 00:00:00+00:00,3434.3,3492.75,3494.85,3381.7,1.70195,3.34595,0.378399,0.769107,0.491998,0.528993,0.726766,0.150594,0.727872
2024-03-09 00:00:00+00:00,3889.65,3884.8,3967.75,3831,-0.12469,3.56956,0.382992,1.00886,0.379629,0.653981,0.892388,0.270989,0.732844
2024-03-16 00:00:00+00:00,3742.95,3642.2,3775.95,3426.35,-2.69173,10.2033,0.75057,0.79177,0.947964,0.718801,0.741848,-0.0317693,0.968933
2024-03-23 00:00:00+00:00,3327.85,3453.3,3467.7,3281.25,3.7697,5.68229,0.592568,1.00297,0.590811,0.627205,0.870932,0.0346373,0.720154
2024-03-30 00:00:00+00:00,3510.05,3648.3,3653.5,3490.6,3.93869,4.66682,0.368297,0.555439,0.663074,0.513817,0.710898,0.145519,0.722771
2024-04-06 00:00:00+00:00,3314.65,3456.45,3457.95,3314.65,4.27798,4.32323,0.392775,0.679984,0.577623,0.526027,0.748876,0.133252,0.702421
2024-04-13 00:00:00+00:00,3228.1,3158.2,3296.2,2863.8,-2.16536,15.0988,1.51689,0.691147,2.19475,0.574118,0.707756,-0.942772,0.811181
2024-04-20 00:00:00+00:00,3056.4,3148.25,3193.4,3025.55,3.00517,5.54775,0.476706,0.84035,0.56727,0.711889,0.858212,0.235184,0.829503
2024-04-27 00:00:00+00:00,3134.15,3262.95,3346.2,3084,4.10957,8.50195,0.484045,0.502888,0.962531,0.468289,0.657243,-0.0157559,0.712505
2024-05-04 00:00:00+00:00,3101.2,3137.2,3170.45,3076.75,1.16084,3.04542,0.431079,0.680715,0.633274,0.453152,0.729587,0.0220734,0.621108
2024-05-11 00:00:00+00:00,2914,2928.1,2949.35,2893.65,0.483871,1.9249,0.298178,0.496813,0.600181,0.474868,0.562216,0.17669,0.844637
2024-05-18 00:00:00+00:00,3091.7,3071.3,3145.75,3060.1,-0.659831,2.79893,0.336735,0.493075,0.682929,0.446912,0.576671,0.110177,0.774987
2024-05-25 00:00:00+00:00,3720.45,3824.75,3878.7,3711.3,2.80342,4.51055,0.387763,0.926482,0.418532,0.531342,0.989989,0.143579,0.536715
2024-06-01 00:00:00+00:00,3764.4,3780.4,3835.55,3751.75,0.425035,2.23362,0.275157,0.510803,0.538675,0.490135,0.624267,0.214979,0.785138
2024-06-08 00:00:00+00:00,3678.85,3705.65,3716.55,3668.2,0.728489,1.31809,0.188908,0.504378,0.374536,0.44773,0.512647,0.258822,0.873368
2024-06-15 00:00:00+00:00,3483.2,3623.4,3649.85,3475,4.02503,5.03165,0.380055,0.554121,0.68587,0.465999,0.629249,0.0859435,0.740563
2024-06-22 00:00:00+00:00,3517.3,3418.4,3520.4,3413.1,-2.81182,3.14377,0.275281,0.583818,0.471519,0.468929,0.588357,0.193648,0.797014
2024-06-29 00:00:00+00:00,3377.15,3433.2,3454.75,3350.5,1.65968,3.11148,0.265125,0.497337,0.533089,0.416281,0.555535,0.151156,0.749334
2024-07-06 00:00:00+00:00,2976,2928.45,3076.9,2923.65,-1.59778,5.24174,0.468435,0.683455,0.685392,0.610046,0.450141,0.141612,1.35524
